ticker,indicator,window_days,outcome_horizon,position_policy,n_events,raw_hit_rate,excess_hit_rate,excess_ci_low,excess_ci_high,avg_directional_return_pct,median_directional_return_pct,avg_directional_excess_pct,median_directional_excess_pct,payoff_ratio,profit_factor,bull_events,bear_events
NVDA,author_net_shift,7,90D,all_events,4,0.5,0.5,0.15003898915214947,0.8499610108478506,0.03241355362323828,0.012666968180068794,0.013939468040555986,0.014688677090342328,2.071757737204233,2.071757737204233,3,1
NVDA,author_net_shift,7,90D,non_overlapping_same_ticker,1,1.0,1.0,0.20654931437723745,1,0.08155992261480494,0.08155992261480494,0.059326859803445875,0.059326859803445875,,,0,1
NVDA,author_net_shift,30,1D,all_events,9,0.2222222222222222,0.2222222222222222,0.06322510711784671,0.5474110308930111,-0.005297742377084358,-0.008048289738430525,-0.006558080670773212,-0.008369237409371677,1.8303704688765625,0.5229629911075893,6,3
NVDA,author_net_shift,30,1D,non_overlapping_same_ticker,9,0.2222222222222222,0.2222222222222222,0.06322510711784671,0.5474110308930111,-0.005297742377084358,-0.008048289738430525,-0.006558080670773212,-0.008369237409371677,1.8303704688765625,0.5229629911075893,6,3
NVDA,author_net_shift,30,20D,all_events,9,0.5555555555555556,0.6666666666666666,0.3542021355803963,0.879416181613089,-0.003025090589930884,0.02114736900226366,-0.00038884827060480117,0.010989995097559824,0.7055356652746669,0.8819195815933336,6,3
NVDA,author_net_shift,30,20D,non_overlapping_same_ticker,5,0.2,0.4,0.11762077423264783,0.769275718723987,-0.04151344598934883,-0.05218408385442452,-0.03639738629609435,-0.02483436859398447,0.3990609528329642,0.09976523820824106,4,1
NVDA,author_net_shift,30,5D,all_events,9,0.4444444444444444,0.4444444444444444,0.18877852109766452,0.733348706504507,-0.0030845663217835056,-0.01609657947686105,-0.007038301671213714,-0.021483285706821786,1.013699449388635,0.810959559510908,6,3
NVDA,author_net_shift,30,5D,non_overlapping_same_ticker,7,0.42857142857142855,0.42857142857142855,0.15821985525146975,0.7495416354723428,-0.003571897327503293,-0.019458128078817638,-0.009343419234929777,-0.021483285706821786,1.0783723324837027,0.808779249362777,5,2
NVDA,author_net_shift,30,60D,all_events,8,0.5,0.5,0.21521606221387757,0.7847839377861224,0.01827552618728799,0.011271741133602298,0.013125571576884959,0.019135547753953763,1.8128072196767135,1.8128072196767135,5,3
NVDA,author_net_shift,30,60D,non_overlapping_same_ticker,2,0.5,0.5,0.09453120573423074,0.9054687942657693,0.06477733990147783,0.06477733990147783,0.007263882747069683,0.007263882747069683,3.2156360572872793,3.2156360572872793,2,0
NVDA,author_net_shift,30,90D,all_events,8,0.75,0.7142857142857143,0.35893445183261935,0.9177810759959433,0.02790404974242651,0.08009694428635727,0.011355126151773556,0.055015135082743694,0.5719547164187425,1.7158641492562274,5,3
NVDA,author_net_shift,30,90D,non_overlapping_same_ticker,1,0.0,0.0,0,0.7934506856227626,-0.09743842364532018,-0.09743842364532018,-0.08696675483403205,-0.08696675483403205,,,1,0
NVDA,author_net_shift,90,1D,all_events,5,0.6,0.4,0.11762077423264783,0.769275718723987,0.004556241465054778,0.000838926174496768,0.0021488558241982147,-0.0007916257875555388,1.1061877463807621,1.6592816195711433,5,0
NVDA,author_net_shift,90,1D,non_overlapping_same_ticker,5,0.6,0.4,0.11762077423264783,0.769275718723987,0.004556241465054778,0.000838926174496768,0.0021488558241982147,-0.0007916257875555388,1.1061877463807621,1.6592816195711433,5,0
NVDA,author_net_shift,90,20D,all_events,4,1.0,0.75,0.30064184258240184,0.9544127391902995,0.03702779682122742,0.0334742931017038,0.018697321018246504,0.019286105412393062,,,4,0
NVDA,author_net_shift,90,20D,non_overlapping_same_ticker,4,1.0,0.75,0.30064184258240184,0.9544127391902995,0.03702779682122742,0.0334742931017038,0.018697321018246504,0.019286105412393062,,,4,0
NVDA,author_net_shift,90,5D,all_events,4,0.75,0.5,0.15003898915214947,0.8499610108478506,0.0363820238381789,0.033139696799244556,0.026730250032475977,0.023487355804710397,2.2538287091611133,6.76148612748334,4,0
NVDA,author_net_shift,90,5D,non_overlapping_same_ticker,4,0.75,0.5,0.15003898915214947,0.8499610108478506,0.0363820238381789,0.033139696799244556,0.026730250032475977,0.023487355804710397,2.2538287091611133,6.76148612748334,4,0
NVDA,author_net_shift,90,60D,all_events,2,0.5,0.5,0.09453120573423074,0.9054687942657693,-0.008935112405049017,-0.008935112405049017,0.009746457044820633,0.009746457044820633,0.8624612152108269,0.8624612152108269,2,0
