source,strategy,rank_band_pct,signal_window_days,holding_days,position_mode,n_input_events,average_top_authors,average_bottom_authors,average_top_consensus,average_bottom_consensus,start_day,end_day,trading_days,active_days,n_trades,overlap_skipped,exposure_pct,average_positions,total_return_0bps,annualized_return_0bps,total_return_10bps,annualized_return_10bps,annualized_volatility_10bps,sharpe_10bps,max_drawdown_10bps,trade_hit_rate_10bps,average_trade_return_10bps,profit_factor_10bps,total_return_25bps,annualized_return_25bps,benchmark_annualized_return
x,top_follow,10,14,1,long_only,527,2.5616698292220113,0.47248576850094876,0.9257703081232492,0.1360449638912637,2025-08-27,2026-07-16,218,157,527,0,0.7201834862385321,2.408256880733945,-0.29671851858233433,-0.33428714368908374,-0.3992001185063425,-0.44509349861287917,0.382228596034268,-1.3472640568697758,-0.4070090387582843,0.4819734345351044,-0.0029314054575933835,0.7883971383616073,-0.5257559495031237,-0.5778468092438231,0.19270736230453456
x,top_follow,10,14,1,short_only,83,2.7228915662650603,0.5421686746987951,0.815863453815261,0.18734939759036146,2025-10-10,2026-07-16,187,57,83,0,0.3048128342245989,0.44385026737967914,-0.20902487199400666,-0.2709372997472238,-0.2530565690745987,-0.3250939301435465,0.1923156362128823,-1.9465347874075358,-0.34268845565660433,0.4578313253012048,-0.006879817477030903,0.5190693227017984,-0.3146252714177967,-0.3989677957858958,0.1606941229680101
x,top_follow,10,14,5,long_short,560,2.4982142857142855,0.32142857142857145,0.9138180272108843,0.10887624280481423,2025-08-27,2026-07-15,217,217,507,53,1.0,11.658986175115208,0.01916762490918167,0.02229340224729781,-0.024934284861936606,-0.028897307645524895,0.2907772466753682,0.04442090729964874,-0.35824210642360244,0.5009861932938856,0.006824068874037273,1.2136072464854184,-0.08755528805115986,-0.10094085778624395,0.20123185384960296
x,top_follow,10,14,5,long_only,483,2.4658385093167703,0.30434782608695654,0.9293059252686582,0.10121607171296612,2025-08-27,2026-07-15,217,217,456,27,1.0,10.488479262672811,-0.03233447930312039,-0.03745090399849316,-0.07438406122309238,-0.08585215195787654,0.3722034718220998,-0.054241011730245973,-0.42397722085205225,0.49780701754385964,0.00826187189951338,1.2544696320309023,-0.13407799212947835,-0.153952572115431,0.20123185384960296
x,top_follow,10,14,5,short_only,77,2.7012987012987013,0.42857142857142855,0.8166666666666667,0.15692640692640694,2025-10-10,2026-07-13,184,147,70,7,0.7989130434782609,1.8967391304347827,-0.44027166956492503,-0.5483120953033372,-0.456175832294886,-0.5657966515120891,0.4485029666827998,-1.628761131354037,-0.5536297618009222,0.4714285714285714,-0.010096680219045114,0.6585038731594106,-0.47920033868018885,-0.5907751141305407,0.1602287794704007
x,top_follow,10,14,20,long_short,509,2.43614931237721,0.23968565815324164,0.9163205164187482,0.09037328094302555,2025-08-27,2026-07-16,218,218,321,188,1.0,29.412844036697248,0.28608199773179965,0.3375516458246348,0.27063482832250374,0.318998117744018,0.30066868495132426,1.071698674775129,-0.1787296382517265,0.5015576323987538,0.01762405002577381,1.2760606099470455,0.2478072401089435,0.291644452491572,0.19270736230453456
x,top_follow,10,14,20,long_only,442,2.3981900452488687,0.2330316742081448,0.9312378797672914,0.08729260935143289,2025-08-27,2026-07-16,218,218,304,138,1.0,27.853211009174313,0.1760074906354232,0.20612266290258363,0.1619898567616216,0.189519343775586,0.35861888450123713,0.6634462578541998,-0.223823602562488,0.4934210526315789,0.012269638638755095,1.183351165446819,0.14127229201659763,0.16503747208668496,0.19270736230453456
x,top_follow,10,14,20,short_only,67,2.6865671641791047,0.2835820895522388,0.817910447761194,0.11069651741293533,2025-10-10,2026-07-10,183,183,50,17,1.0,5.46448087431694,0.0896566650450008,0.12551094530964169,0.07842735809468815,0.10956992714569425,0.45914665949337286,0.4496217706147186,-0.33416184060789333,0.54,0.02681828892099023,1.6601013424780133,0.06179575732713194,0.08607475254586205,0.17352585367498974
x,top_follow,10,14,60,long_short,323,2.4024767801857587,0.21671826625386997,0.9106811145510835,0.0848813209494324,2025-08-27,2026-07-17,219,219,132,191,1.0,36.146118721461185,0.17515617199540245,0.2040871854517119,0.16848995480172468,0.19623098994911792,0.29118470101811644,0.7609082259809408,-0.19796876097791538,0.49242424242424243,0.05887157151806388,1.6331815138298225,0.15855922567191105,0.1845400674860309,0.17818589991498102
x,top_follow,10,14,60,long_only,268,2.3470149253731343,0.20149253731343283,0.9294776119402984,0.07711442786069653,2025-08-27,2026-07-15,217,217,125,143,1.0,34.56221198156682,0.2914403083743462,0.3458279801883639,0.28454211793145423,0.3374834132294382,0.33490905667953536,1.0358784345320164,-0.2000413976830574,0.52,0.10182996232566087,2.2688312611326027,0.2742617469119626,0.32506092392560193,0.20123185384960296
x,top_follow,10,14,60,short_only,55,2.672727272727273,0.2909090909090909,0.8190909090909091,0.12272727272727273,2025-10-10,2026-06-25,177,177,31,24,1.0,10.508474576271187,0.020445151596428346,0.029233945927317206,0.015975464313547905,0.02282147663263645,0.4284965653110537,0.266455971148284,-0.3536837646626192,0.5161290322580645,-0.021961678802774342,0.7847629063158785,0.009305907143861036,0.013275163389057765,0.13422708545807338
x,top_follow,10,14,90,long_short,237,2.413502109704641,0.23628691983122363,0.9014064697609001,0.09177215189873418,2025-08-27,2026-07-16,218,218,81,156,1.0,33.440366972477065,0.16957162062654385,0.1984957808024035,0.16426664691721915,0.1922139948737116,0.32900384295930124,0.6989357069776898,-0.19704048854163103,0.5308641975308642,0.05716021267322184,1.4435335555173938,0.15635227260306261,0.18285063595496265,0.19270736230453456
x,top_follow,10,14,90,long_only,188,2.3617021276595747,0.2127659574468085,0.922695035460993,0.0797872340425532,2025-08-27,2026-07-16,218,218,76,112,1.0,31.376146788990827,0.21789171589113177,0.2559156965476672,0.21244318915245541,0.24942302824822593,0.368556731848944,0.7883692043735335,-0.2305950956404792,0.5263157894736842,0.08331768343699422,1.748922000025916,0.20431398496009856,0.23974442635685445,0.19270736230453456
x,top_follow,10,14,90,short_only,49,2.6122448979591835,0.32653061224489793,0.8197278911564625,0.1377551020408163,2025-10-10,2026-07-16,187,187,24,25,1.0,11.550802139037433,0.4055080977729728,0.5820466179742156,0.40042256894815464,0.574337448851447,0.4365187723885332,1.2530046785432636,-0.3279383339660008,0.7916666666666666,-0.019588829165770354,0.8715587971915495,0.3928266634144517,0.5628409092946309,0.1606941229680101
x,top_follow,10,14,180,long_short,41,2.292682926829268,0.04878048780487805,0.9207317073170732,0.024390243902439025,2025-08-27,2026-07-14,216,216,20,21,1.0,16.666666666666668,0.054093810131807585,0.06338975915676826,0.050591555735753024,0.059268904329101924,0.3401642870577911,0.33886483614425095,-0.3227085071997928,0.5,0.03816419106670972,1.2095965246612892,0.04535822250852273,0.05311547908894321,0.1967161626806937
x,top_follow,10,14,180,long_only,33,2.242424242424242,0.06060606060606061,0.9419191919191919,0.030303030303030304,2025-08-27,2026-07-14,216,216,20,13,1.0,16.666666666666668,0.054093810131807585,0.06338975915676826,0.050591555735753024,0.059268904329101924,0.3401642870577911,0.33886483614425095,-0.3227085071997928,0.5,0.03816419106670972,1.2095965246612892,0.04535822250852273,0.05311547908894321,0.1967161626806937
x,top_follow,10,14,180,short_only,8,2.5,0.0,0.8333333333333333,0.0,2025-10-10,2026-07-15,186,186,6,2,1.0,5.779569892473118,-0.21338471316770136,-0.2776048188920025,-0.21511588397206904,-0.27975794905559803,0.342481290821141,-0.7866249289609659,-0.3458825283851703,0.3333333333333333,-0.21073805964711245,0.3655921354480607,-0.21770659416708138,-0.28297697723385096,0.17020699027343222
x,top_follow,10,30,1,long_short,595,2.689075630252101,0.5277310924369748,0.904235027344271,0.1624610869989021,2025-08-27,2026-07-16,218,171,595,0,0.7844036697247706,2.720183486238532,-0.0003542312342792453,-0.0004094669951489882,-0.1575925975428496,-0.17982530309241263,0.35182387904463397,-0.3915245729850113,-0.40998206252236724,0.5092436974789916,-0.001161715630470659,0.9094253271994163,-0.3485268821448796,-0.3906438715285644,0.19270736230453456
x,top_follow,10,30,1,long_only,505,2.6534653465346536,0.5227722772277228,0.9185588558855885,0.1556059671901256,2025-08-27,2026-07-16,218,155,505,0,0.7110091743119266,2.3073394495412844,-0.10964822658645934,-0.12563031281548143,-0.23768566026466986,-0.26927943081668826,0.3880396187133847,-0.6165453863593741,-0.47132976784033564,0.5168316831683168,-0.0009456299840522395,0.9266397118973179,-0.39623786713232134,-0.4419295993295205,0.19270736230453456
x,top_follow,10,30,1,short_only,90,2.888888888888889,0.5555555555555556,0.8238624338624339,0.20092592592592592,2025-10-10,2026-07-16,187,59,90,0,0.3155080213903743,0.48128342245989303,-0.14174842012023792,-0.18615916602013316,-0.1910889574461755,-0.2485715037818489,0.26482499758388983,-0.9470534196354669,-0.343271918651883,0.4666666666666667,-0.0023741962020406788,0.8095467432053028,-0.25991516965953865,-0.33343179897011943,0.1606941229680101
x,top_follow,10,30,5,long_short,552,2.6431159420289854,0.4003623188405797,0.9063103864734299,0.13821468386685778,2025-08-27,2026-07-15,217,216,509,43,0.9953917050691244,11.714285714285714,-0.08255920628216973,-0.0952215497903568,-0.12224638268843391,-0.14051326011734788,0.2952349680637496,-0.36527301531141726,-0.3534116564762526,0.4715127701375246,0.0025564653162145575,1.076080207458751,-0.17860036231708398,-0.2042567271554644,0.20123185384960296
x,top_follow,10,30,5,long_only,469,2.605543710021322,0.39872068230277186,0.9197278911564626,0.13193569046447512,2025-08-27,2026-07-15,217,216,449,20,0.9953917050691244,10.327188940092165,0.06959040386623827,0.0812596526427607,0.023054324702382,0.026822223154164382,0.38368124779673696,0.26139851305540096,-0.28091073305038017,0.48329621380846327,0.00688993115418808,1.2148954056931245,-0.04300445180043022,-0.04976532994664984,0.20123185384960296
x,top_follow,10,30,5,short_only,83,2.855421686746988,0.40963855421686746,0.8304934021801491,0.17369477911646586,2025-10-10,2026-07-10,183,162,79,4,0.8852459016393442,2.1475409836065573,-0.501230792093357,-0.6162989933605385,-0.5179901529640543,-0.6339398937274583,0.43935472410515297,-2.0616701052268622,-0.631753561985213,0.45569620253164556,-0.018318969937007046,0.501251419777249,-0.5420912690551261,-0.6589045739340653,0.17352585367498974
x,top_follow,10,30,20,long_short,506,2.588932806324111,0.3300395256916996,0.9052747976661021,0.12547054394880483,2025-08-27,2026-07-16,218,218,357,149,1.0,32.73394495412844,-0.09638101309090641,-0.11055176583713355,-0.10731791596998741,-0.12298437342678159,0.3149370988995939,-0.25806893322536123,-0.2643733723415779,0.4733893557422969,-0.007772177812140315,0.8893715340630052,-0.12347842095601225,-0.14131143318980866,0.19270736230453456
x,top_follow,10,30,20,long_only,432,2.5462962962962963,0.3263888888888889,0.9179508377425044,0.1197641093474427,2025-08-27,2026-07-16,218,218,336,96,1.0,30.807339449541285,-0.022062545244697418,-0.025459339414002136,-0.03386113209566011,-0.039037868883423754,0.3750171183311266,0.08205257910951819,-0.2612637400529646,0.49702380952380953,0.0007078944882573684,1.0106871671880235,-0.05129579317052524,-0.059055356015995764,0.19270736230453456
x,top_follow,10,30,20,short_only,74,2.8378378378378377,0.35135135135135137,0.8312741312741313,0.15878378378378377,2025-10-10,2026-07-01,181,181,58,16,1.0,6.4088397790055245,-0.21135502826420494,-0.2814917559822523,-0.21891018655511574,-0.2910570291899095,0.3498944361004685,-0.8078245911901412,-0.2834678276516558,0.4482758620689655,-0.01755395694404851,0.7331991937208272,-0.2301098872276337,-0.3051697926085931,0.1557261326738606
x,top_follow,10,30,60,long_short,337,2.5667655786350148,0.3353115727002967,0.8971244877773068,0.1324360604776035,2025-08-27,2026-07-16,218,218,165,172,1.0,45.39449541284404,0.09032026795033143,0.10512434054656072,0.08379529247657991,0.09748287033193681,0.28917097824162724,0.46612179589268765,-0.21404678548505596,0.49696969696969695,0.035389618483077256,1.3197816593442449,0.07407884010433019,0.08611712912820302,0.19270736230453456
x,top_follow,10,30,60,long_only,276,2.5144927536231885,0.32971014492753625,0.911827122153209,0.12638026224982746,2025-08-27,2026-07-16,218,218,156,120,1.0,42.91743119266055,0.1436133455288795,0.16780043740449524,0.13689469213468053,0.15987330045561543,0.3358306675916275,0.6094056524903828,-0.21329168664465847,0.5,0.077523809010278,1.8240152146671162,0.12688842482245266,0.14808075553487976,0.19270736230453456
x,top_follow,10,30,60,short_only,61,2.80327868852459,0.36065573770491804,0.8306010928961748,0.1598360655737705,2025-10-10,2026-07-14,185,185,38,23,1.0,12.324324324324325,-0.10985925041254363,-0.14659628254934642,-0.11392101403031984,-0.15189633243301337,0.3639406817797103,-0.2711373377717204,-0.31242315052102876,0.5263157894736842,-0.05243843564430437,0.613841354414987,-0.11998043151006033,-0.15978670081488522,0.16490762807142612
x,top_follow,10,30,90,long_short,249,2.566265060240964,0.3373493975903614,0.8906865557467968,0.13841078600114745,2025-08-27,2026-07-16,218,218,99,150,1.0,40.87155963302752,-0.005121744909082349,-0.005918181065509898,-0.01000013522616694,-0.011550749227265511,0.3204079997037476,0.12419499326013349,-0.23075429553428828,0.48484848484848486,0.002561387300258082,1.0175455279445063,-0.01727473426335646,-0.019941926650822617,0.19270736230453456
x,top_follow,10,30,90,long_only,201,2.5472636815920398,0.3283582089552239,0.9060412224591329,0.13290689410092396,2025-08-27,2026-07-16,218,218,94,107,1.0,38.80733944954128,0.06657178367760297,0.07734677779333632,0.06139037747868481,0.07129904865690229,0.35929819469700985,0.37130332793971793,-0.23767930253409875,0.48936170212765956,0.04443785747538651,1.3743103110317665,0.05366345900988345,0.06228875757003283,0.19270736230453456
x,top_follow,10,30,90,short_only,48,2.6458333333333335,0.375,0.8263888888888888,0.16145833333333334,2025-10-10,2026-07-16,187,187,25,23,1.0,12.032085561497325,0.3257260698121067,0.4622376110957167,0.32090414516525434,0.4550750445291547,0.41215668979743375,1.1113676828457424,-0.2806423172333862,0.84,-0.011172768265882014,0.9200961239347208,0.31370209528558446,0.4443939213179193,0.1606941229680101
x,top_follow,10,30,180,long_short,47,2.297872340425532,0.2127659574468085,0.9273049645390071,0.10638297872340426,2025-08-27,2026-07-15,217,217,26,21,1.0,21.548387096774192,-0.10312449261063272,-0.11873135267832857,-0.10628289687719172,-0.12233432729557958,0.3396424555171376,-0.21477557369577835,-0.3387138511805976,0.46153846153846156,-0.10949690640992767,0.6940516500357959,-0.11100124860227156,-0.12771299782405798,0.20123185384960296
x,top_follow,10,30,180,long_only,41,2.2439024390243905,0.1951219512195122,0.9491869918699186,0.0975609756097561,2025-08-27,2026-07-15,217,217,25,16,1.0,20.737327188940093,-0.05626644730432118,-0.06504039661397254,-0.0596155130710283,-0.06889237199118825,0.36800933820919257,-0.010394852916428285,-0.3329022597616754,0.48,0.0460859422955461,1.2171341027205775,-0.06461849735001013,-0.07464250279473994,0.20123185384960296
x,top_follow,10,30,180,short_only,6,2.6666666666666665,0.3333333333333333,0.7777777777777777,0.16666666666666666,2025-10-10,2026-07-14,185,185,5,1,1.0,4.832432432432433,-0.44768634060886836,-0.5545333150382424,-0.44886363077831026,-0.5558262421319999,0.42174474926980865,-1.7109136595316758,-0.5035997434978554,0.2,-1.036785368696252,0.11511191734613034,-0.45062563321958726,-0.5577594452054182,0.16490762807142612
x,top_follow,25,1,1,long_short,554,2.5180505415162453,0.49458483754512633,0.9518795484499456,0.13206704046054227,2025-08-07,2026-07-16,232,147,554,0,0.6336206896551724,2.3836206896551726,0.05505265224354261,0.05993815133864211,-0.08924010697777685,-0.09654976873657906,0.3226002360312696,-0.1557571649265628,-0.2222861621651655,0.4332129963898917,-0.0047047280567743014,0.7179615359664103,-0.26973834618345927,-0.28926222035698124,0.1968826928822518
x,top_follow,25,1,1,long_only,476,2.523109243697479,0.5147058823529411,0.9628017873816193,0.13683152748278798,2025-08-07,2026-07-16,232,137,476,0,0.5905172413793104,2.0474137931034484,-0.11509570074728492,-0.1243745005108352,-0.22857511461575353,-0.24564186255975717,0.32740351687534613,-0.6973635888599851,-0.3629545853600211,0.4222689075630252,-0.006255997621938549,0.6529224838630688,-0.3722633683682395,-0.39696225487949255,0.1968826928822518
x,top_follow,25,1,1,short_only,78,2.4871794871794872,0.3717948717948718,0.8852258852258853,0.10299145299145299,2025-08-07,2026-07-16,232,49,78,0,0.21120689655172414,0.33620689655172414,0.4973062876042291,0.550328158754726,0.42621161025395593,0.47053609486275416,0.24246542739934196,1.7076967142947848,-0.07985215763015485,0.5,0.004761993904997258,1.5614509628267967,0.3257283091653038,0.3583477107820532,0.1968826928822518
x,top_follow,25,1,5,long_short,469,2.3773987206823026,0.23880597014925373,0.9578865874708092,0.07860878756401145,2025-08-07,2026-07-15,231,212,355,114,0.9177489177489178,7.64935064935065,-0.046320135238260285,-0.05042313818934696,-0.08612700294878872,-0.09357888714523632,0.36704925131537264,-0.08385563024440018,-0.31478648641458495,0.447887323943662,-0.00040011080105050584,0.9886573064522187,-0.14276597284584336,-0.15468703685051033,0.20493507407459832
x,top_follow,25,1,5,long_only,401,2.369077306733167,0.2593516209476309,0.969032775204845,0.08196389368459195,2025-08-07,2026-07-15,231,208,313,88,0.9004329004329005,6.735930735930736,-0.051300691806333676,-0.05583181059338571,-0.09055799305518397,-0.09837222060933692,0.4139753403203058,-0.04245821126980018,-0.4440443929860959,0.4728434504792332,0.0021609950511501503,1.0615256838866491,-0.14644223663946476,-0.1586409632298178,0.20493507407459832
x,top_follow,25,1,5,short_only,68,2.426470588235294,0.11764705882352941,0.892156862745098,0.058823529411764705,2025-08-07,2026-07-10,228,150,63,5,0.6578947368421053,1.3771929824561404,-0.27891604708269635,-0.30331418046601166,-0.30026133605330285,-0.3260722622231733,0.34943695993730356,-0.9538406455489613,-0.3907874981027475,0.3968253968253968,-0.010627155304096218,0.6595849735191165,-0.3311162394723768,-0.3588398671910732,0.20814199318894855
x,top_follow,25,1,20,long_short,407,2.2972972972972974,0.13513513513513514,0.9577395577395578,0.056920556920556926,2025-08-07,2026-07-15,231,231,200,207,1.0,17.316017316017316,0.2715954419882123,0.29967639675018143,0.256096386812654,0.2824045617250175,0.3222930010285473,0.9331841254545417,-0.1889250366288895,0.5,0.015505238264684506,1.2416496310880538,0.2331969778610512,0.2569214251986156,0.20493507407459832
x,top_follow,25,1,20,long_only,347,2.2795389048991352,0.14121037463976946,0.968683957732949,0.05811719500480308,2025-08-07,2026-07-15,231,231,178,169,1.0,15.41125541125541,0.2809074114490029,0.31006269026723454,0.2654738117735542,0.29285227543957637,0.4015678339478968,0.8407365114112747,-0.2522631106945461,0.5112359550561798,0.018462243108335198,1.282278829806867,0.24266703729390904,0.2674548150717131,0.20493507407459832
x,top_follow,25,1,20,short_only,60,2.4,0.1,0.8944444444444444,0.05,2025-08-07,2026-07-13,229,214,47,13,0.9344978165938864,4.104803493449782,-0.3022884537527146,-0.327061714590944,-0.3103243382905212,-0.3355857635801336,0.33408141354623244,-1.0564941314626028,-0.4016557280976799,0.5106382978723404,-0.01130568663950035,0.7726075597714567,-0.32220889370244343,-0.34817397652891,0.19697846239359063
x,top_follow,25,1,60,long_short,252,2.3055555555555554,0.11507936507936507,0.9467592592592593,0.04563492063492063,2025-08-07,2026-07-16,232,232,82,170,1.0,21.20689655172414,0.28699214268551687,0.3152917417822294,0.28050639572429725,0.3080935359264474,0.27519694476856504,1.113999826676617,-0.17087903652146486,0.5609756097560976,0.13238594277724536,2.7227766156067847,0.2708369620716362,0.29736775467547205,0.1968826928822518
x,top_follow,25,1,60,long_only,205,2.2634146341463413,0.13170731707317074,0.9638211382113822,0.05121951219512195,2025-08-07,2026-07-16,232,232,68,137,1.0,17.586206896551722,0.43868999067234205,0.48451669507971395,0.43130232989709305,0.4762383966417445,0.3586134625404286,1.2661866265629973,-0.2232363115087186,0.5441176470588235,0.14975212782271938,2.7989251172027516,0.420289516607544,0.463904748494377,0.1968826928822518
x,top_follow,25,1,60,short_only,47,2.4893617021276597,0.0425531914893617,0.8723404255319149,0.02127659574468085,2025-08-07,2026-07-15,231,231,30,17,1.0,7.774891774891775,-0.450053973911837,-0.47914984030768737,-0.4524812145214713,-0.4816571436008359,0.3921742617355753,-1.4763489798315126,-0.4959437389369592,0.5666666666666667,-0.0817281856343415,0.48041308411131384,-0.4561029938991872,-0.4853965079301955,0.20493507407459832
x,top_follow,25,1,90,long_short,190,2.2842105263157895,0.10526315789473684,0.9482456140350877,0.039473684210526314,2025-08-07,2026-07-14,230,230,59,131,1.0,23.08695652173913,0.16515154619709516,0.18231183853627053,0.16070647578924668,0.1773707614112614,0.2209451359263358,0.8492327561197835,-0.1550437504560941,0.576271186440678,0.07706516939911362,1.6490085773280807,0.15406910063743906,0.16999611991479302,0.20069675881396565
x,top_follow,25,1,90,long_only,153,2.2483660130718954,0.13071895424836602,0.9624183006535948,0.049019607843137254,2025-08-07,2026-07-15,231,231,48,105,1.0,18.7012987012987,0.4518469727144272,0.5018996636221549,0.4455000897283905,0.4947385146589385,0.36286976940216076,1.2894999953272939,-0.24063534180557344,0.5625,0.12144169598293857,2.3093356093152724,0.4360293003617519,0.4840579989072913,0.20493507407459832
x,top_follow,25,1,90,short_only,37,2.4324324324324325,0.0,0.8896396396396395,0.0,2025-08-07,2026-07-14,230,230,25,12,1.0,9.782608695652174,-0.3290872253421324,-0.35421746841607915,-0.33135403028379784,-0.35660768267448006,0.35264027998206865,-1.071662917519715,-0.4284892547738781,0.64,-0.0935520690398074,0.5115609252257756,-0.33474091441478215,-0.36017751074808313,0.20069675881396565
x,top_follow,25,1,180,long_short,37,2.189189189189189,0.16216216216216217,0.972972972972973,0.08108108108108109,2025-08-07,2026-07-13,229,229,16,21,1.0,12.576419213973798,-0.1542925370049989,-0.16840781797543158,-0.15691389326430882,-0.17124386659878776,0.1945146964349827,-0.8672256497224333,-0.23100287056545132,0.5,-0.12358469805696369,0.42666094896663176,-0.16083194731025996,-0.17548116252337287,0.19697846239359063
x,top_follow,25,1,180,long_only,30,2.2,0.2,0.9777777777777777,0.1,2025-08-07,2026-07-13,229,229,14,16,1.0,11.004366812227074,0.1594000636576116,0.17675133954023647,0.15570960774837417,0.1726301084479216,0.273964980598419,0.718141517585338,-0.2711669470896372,0.5714285714285714,0.10939805654408881,1.7143468898945258,0.15019415974694983,0.1664733243311689,0.19697846239359063
x,top_follow,25,1,180,short_only,7,2.142857142857143,0.0,0.9523809523809524,0.0,2025-08-07,2026-07-10,228,228,5,2,1.0,3.9473684210526314,-0.3469795573508496,-0.37562517323226596,-0.34845902919788896,-0.37718846191305355,0.35274284038850723,-1.1602190466753195,-0.400178926491327,0.6,-0.18380985841987568,0.29565193058250167,-0.35067303245956205,-0.37952719742878616,0.20814199318894855
x,top_follow,25,3,1,long_short,909,2.6215621562156217,0.6501650165016502,0.9374844273553261,0.1624270363544291,2025-08-07,2026-07-17,233,193,909,0,0.8283261802575107,3.892703862660944,-0.06007201155736119,-0.06480844191365098,-0.22522512982285003,-0.24118075460135768,0.40061852760909356,-0.4917065788737488,-0.3427278318307345,0.45764576457645767,-0.0038282854024946126,0.7584103789267226,-0.420385718335306,-0.44559870151335246,0.1831632064586055
x,top_follow,25,3,1,long_only,800,2.6025,0.67,0.9500321567729657,0.16434938672438673,2025-08-07,2026-07-17,233,185,800,0,0.7939914163090128,3.424892703862661,-0.08451501907019743,-0.09108332636261418,-0.239336616247248,-0.25611749191355615,0.42501266521154024,-0.48586142064982807,-0.38116272802210127,0.4525,-0.00480277575915528,0.7113195088431616,-0.42409210612582204,-0.44943195173452244,0.1831632064586055
x,top_follow,25,3,1,short_only,109,2.761467889908257,0.5045871559633027,0.845391000436872,0.14831804281345567,2025-08-07,2026-07-16,232,68,109,0,0.29310344827586204,0.4698275862068966,-0.042499833606748805,-0.04607792816236389,-0.10553372087721025,-0.11409234791848555,0.21591570822823708,-0.4537659553521452,-0.19232495685166118,0.4954128440366973,0.0033239373986845983,1.3309877809383244,-0.19249354612837644,-0.2072406971912104,0.1968826928822518
x,top_follow,25,3,5,long_short,806,2.4404466501240694,0.34615384615384615,0.9417233146360281,0.12355252274607113,2025-08-07,2026-07-13,229,224,653,153,0.9781659388646288,14.240174672489083,-0.13269836921500233,-0.14501168493160765,-0.17185971215302664,-0.18739677464806215,0.3361121499216876,-0.44770682925049604,-0.31435809720663177,0.47473200612557426,0.0036799221690667155,1.102282004308675,-0.22732964467993722,-0.24708705451894275,0.19697846239359063
x,top_follow,25,3,5,long_only,707,2.3946251768033946,0.33804809052333806,0.9560523219188666,0.12010843941537011,2025-08-07,2026-07-13,229,224,600,107,0.9781659388646288,13.069868995633188,-0.00696917095870353,-0.00766644168894981,-0.05146701584311619,-0.05648749491306315,0.3908497435486271,0.048370855264042834,-0.31020798658903104,0.5016666666666667,0.007381618135401571,1.214249968632762,-0.11452458985206437,-0.1252759069300975,0.19697846239359063
x,top_follow,25,3,5,short_only,99,2.7676767676767677,0.40404040404040403,0.8393939393939394,0.14814814814814814,2025-08-07,2026-07-10,228,177,94,5,0.7763157894736842,2.057017543859649,-0.5472666305782998,-0.5834996205528976,-0.5637036116585836,-0.6001805720180194,0.34781079552017,-2.456330881921976,-0.5637036116585836,0.3404255319148936,-0.0199586370262302,0.4871930995879528,-0.5872585703444677,-0.6239694555327817,0.20814199318894855
x,top_follow,25,3,20,long_short,732,2.4057377049180326,0.2827868852459016,0.9413218839448347,0.10906193078324225,2025-08-07,2026-07-16,232,232,354,378,1.0,30.504310344827587,0.10534514165533104,0.11493032054524255,0.09137481975690198,0.09963244186097775,0.2934558544739531,0.47025304141855956,-0.20050114915323736,0.5,0.014957410784388902,1.223834786478211,0.0707464198985508,0.07707469672769696,0.1968826928822518
x,top_follow,25,3,20,long_only,643,2.3561430793157077,0.26283048211508553,0.9556728134488632,0.10290305857957492,2025-08-07,2026-07-16,232,232,333,310,1.0,28.676724137931036,0.2207932713081866,0.24197048690551304,0.20537052583281334,0.22493690732116112,0.3519790511756301,0.7524812468648592,-0.20012047021889623,0.5045045045045045,0.024423193760662962,1.3839968493526933,0.18259722036906423,0.19981943645873823,0.1968826928822518
x,top_follow,25,3,20,short_only,89,2.764044943820225,0.42696629213483145,0.8376404494382023,0.15355805243445692,2025-08-07,2026-07-14,230,228,65,24,0.991304347826087,5.639130434782609,-0.479612186614354,-0.5111302223104317,-0.48572144184509525,-0.5174148892434958,0.3501242563086239,-1.9017789163778516,-0.5177140792007311,0.47692307692307695,-0.032652003835800185,0.5425480123747187,-0.4947537617913901,-0.5266934500860633,0.20069675881396565
x,top_follow,25,3,60,long_short,447,2.373601789709172,0.2348993288590604,0.9398210290827741,0.09638329604772558,2025-08-07,2026-07-16,232,232,143,304,1.0,36.98275862068966,0.2017134904811344,0.2209006577093633,0.1949718570511294,0.21346273139588146,0.28294886310277884,0.8251191266449148,-0.15791860865420948,0.5524475524475524,0.11450992433825945,2.6282410897684363,0.18492832023053785,0.20238858579649044,0.1968826928822518
x,top_follow,25,3,60,long_only,383,2.3107049608355092,0.22193211488250653,0.9546562228024369,0.09073107049608355,2025-08-07,2026-07-16,232,232,132,251,1.0,34.13793103448276,0.30206279665224933,0.3320299600047971,0.2945080858272997,0.3236372224074664,0.3235477428531103,1.0282516072543135,-0.16882186574749103,0.5303030303030303,0.12274305270839025,2.75204233788554,0.28325590548057855,0.31114469629860264,0.1968826928822518
x,top_follow,25,3,60,short_only,64,2.75,0.3125,0.8510416666666667,0.13020833333333334,2025-08-07,2026-06-16,216,216,38,26,1.0,10.555555555555555,-0.4379613620407353,-0.4894238376038772,-0.4404538271734978,-0.4920644795572908,0.35304155544746074,-1.7386164522066727,-0.5162568658972169,0.47368421052631576,-0.13353273650174796,0.30533068589612417,-0.44417285391404127,-0.49600095628441676,0.2121877710969029
