source,indicator,signal_window_days,holding_days,position_mode,n_input_signals,start_day,end_day,trading_days,active_days,n_trades,overlap_skipped,exposure_pct,average_positions,total_return_0bps,annualized_return_0bps,total_return_10bps,annualized_return_10bps,annualized_volatility_10bps,sharpe_10bps,max_drawdown_10bps,trade_hit_rate_10bps,average_trade_return_10bps,profit_factor_10bps,total_return_25bps,annualized_return_25bps,benchmark_annualized_return
x,high_low_divergence,30,90,long_short,37,2025-10-07,2026-06-16,174,174,19,18,1.0,9.827586206896552,0.08275927376405812,0.12204877206600417,0.07916497752199825,0.11665836537380359,0.367104138952843,0.4869401184618666,-0.22987927662309304,0.7894736842105263,0.13431048088614844,7.847912009603658,0.07379417574871305,0.10861870449926414,0.17177066678562158
x,high_low_divergence,30,90,long_only,15,2025-12-15,2026-06-26,133,133,10,5,1.0,6.7669172932330826,0.19001759647600713,0.3904448848725883,0.18689899417836608,0.3835488447133544,0.43048217048956694,0.9651976102534113,-0.17698855688471393,0.7,0.1569369667598466,8.131313361661316,0.18223476179885711,0.37326523646938625,0.12286660648368586
x,high_low_divergence,30,90,short_only,22,2025-10-07,2026-06-16,174,174,14,8,1.0,7.241379310344827,-0.06944885796970057,-0.09899489120317395,-0.07230385605086065,-0.10299567605142379,0.42572441622826623,-0.040012126462442205,-0.22987927662309304,0.7857142857142857,0.07432708791009937,4.377505252654257,-0.07657135336010013,-0.10896554695988436,0.17177066678562158
x,high_low_divergence,30,180,long_short,1,2025-10-07,2026-06-25,180,180,1,0,1.0,1.0,-0.7176938322287914,-0.8297808124601358,-0.7179774790185938,-0.830020202875018,0.700444700411865,-2.165894543237584,-0.7305623469444107,0.0,-1.4797991622061906,0.0,-0.7184026819965366,-0.8303788826045649,0.13088273058765898
x,high_low_divergence,30,180,short_only,1,2025-10-07,2026-06-25,180,180,1,0,1.0,1.0,-0.7176938322287914,-0.8297808124601358,-0.7179774790185938,-0.830020202875018,0.700444700411865,-2.165894543237584,-0.7305623469444107,0.0,-1.4797991622061906,0.0,-0.7184026819965366,-0.8303788826045649,0.13088273058765898
x,weighted_net,1,1,long_short,238,2025-08-28,2026-07-16,217,96,238,0,0.4423963133640553,1.087557603686636,-0.30392295346313103,-0.34343238090945194,-0.36794072305090886,-0.41302179894903324,0.3881993975514115,-1.175519247412111,-0.39718344320446497,0.3949579831932773,-0.006177774874606809,0.6392974179374765,-0.453198888957536,-0.5039290381322107,0.1879598746597333
x,weighted_net,1,1,long_only,209,2025-08-28,2026-07-16,217,87,209,0,0.4009216589861751,0.9539170506912442,-0.2117936713931987,-0.24147668130408517,-0.27771751069201434,-0.31464133727831045,0.37533677323866615,-0.8171883318237181,-0.3183571420871323,0.4019138755980861,-0.006404757327204382,0.6398362325160437,-0.366515145100329,-0.4114840873980209,0.1879598746597333
x,weighted_net,1,1,short_only,29,2025-10-24,2026-07-15,176,19,29,0,0.10795454545454546,0.16477272727272727,-0.07670527491098333,-0.10798185385640768,-0.09417012044767914,-0.13204221816431272,0.14460225046490438,-0.9053025383082995,-0.1597535311967906,0.3448275862068966,-0.0045419358196794705,0.6337287395748781,-0.11978166577005922,-0.16696443729657984,0.16989837186576762
x,weighted_net,1,5,long_short,196,2025-08-28,2026-07-14,215,199,159,37,0.9255813953488372,3.6697674418604653,-0.001704237649322815,-0.0019972319963915686,-0.040656925395601506,-0.04748508146273911,0.4926804522464678,0.14777882849857274,-0.29377487360274346,0.4025157232704403,-0.006221329891774631,0.8486307961287648,-0.09627897374402761,-0.11188703205253125,0.19192709829980137
x,weighted_net,1,5,long_only,173,2025-08-28,2026-07-14,215,193,143,30,0.8976744186046511,3.297674418604651,0.323549744451052,0.388963775491703,0.274507153119657,0.3288346629032577,0.5204279275783975,0.8060489502447117,-0.313744774175857,0.4195804195804196,-0.0006300323072900025,0.984067681279458,0.20429813172837052,0.2434484145533029,0.19192709829980137
x,weighted_net,1,5,short_only,23,2025-10-24,2026-07-02,172,70,22,1,0.4069767441860465,0.6337209302325582,-0.3800781402224469,-0.5036940451716246,-0.3887159995623395,-0.5137930283930103,0.27773980203815457,-2.4519192844492754,-0.47241661595820816,0.36363636363636365,-0.03421951120557009,0.2729264850673183,-0.4014551299294069,-0.5285661468715657,0.15138662347510556
x,weighted_net,1,20,long_short,169,2025-08-28,2026-07-13,214,214,101,68,1.0,9.425233644859814,0.3847530829274135,0.4671544677105608,0.36959213117462286,0.4482574577625711,0.38603636005271963,1.1530983547343325,-0.22148883944156406,0.46534653465346537,0.012147701298481658,1.1866428142791918,0.3471566987002823,0.4203615321733212,0.1879369703162852
x,weighted_net,1,20,long_only,148,2025-08-28,2026-07-14,215,215,94,54,1.0,8.730232558139535,0.3558884730376013,0.42882417989621313,0.34116383053691024,0.4106542009139904,0.40670881863969666,1.0506036648124712,-0.24830831291058186,0.4574468085106383,0.012907668482483807,1.208994855421988,0.3193715245716744,0.3838258720920822,0.19192709829980137
x,weighted_net,1,20,short_only,21,2025-10-24,2026-06-25,167,128,18,3,0.7664670658682635,2.155688622754491,-0.12399312516567784,-0.18107359937275103,-0.1299100857584129,-0.18940603758378494,0.3517971079525068,-0.42171044355884396,-0.39046027628026225,0.3888888888888889,-0.027853413623833336,0.6559241147323307,-0.13871459649128326,-0.20175148455911873,0.13179338943534558
x,weighted_net,1,60,long_short,94,2025-08-28,2026-07-13,214,214,43,51,1.0,12.05607476635514,0.45215509432017265,0.5516067732791183,0.44549516239680065,0.5432305523762835,0.41109174685414446,1.2693289213569656,-0.2895343360774789,0.6046511627906976,0.20098143408836042,4.375968281426804,0.43555998029834364,0.5307477767535089,0.1879369703162852
x,weighted_net,1,60,long_only,82,2025-08-28,2026-07-13,214,214,39,43,1.0,10.934579439252337,0.4128258685971211,0.5022419714893822,0.40643077064770017,0.49423790966844083,0.4612066208331217,1.1091033102419285,-0.29913811046813077,0.5641025641025641,0.2125948089381476,4.672214409813182,0.39688992424490976,0.4823086656411075,0.1879369703162852
x,weighted_net,1,60,short_only,12,2025-10-24,2026-06-25,167,167,9,3,1.0,3.2335329341317367,-0.2003819363776248,-0.28640535454317506,-0.20263937610413585,-0.2894431388700365,0.4993951341784476,-0.4314425615689089,-0.45042081307207216,0.6666666666666666,-0.008068234057880312,0.8970319790365558,-0.20601489722856936,-0.29397733692036787,0.13179338943534558
x,weighted_net,1,90,long_short,67,2025-08-28,2026-07-14,215,215,28,39,1.0,11.702325581395348,0.6463285403927843,0.7938143229525665,0.6409376478814088,0.7869315849287544,0.3180520978369272,1.985919631598948,-0.1619258784739026,0.6428571428571429,0.2088788627336296,4.184376504268505,0.6328821760511958,0.7766541396551712,0.19192709829980137
x,weighted_net,1,90,long_only,58,2025-08-28,2026-07-14,215,215,25,33,1.0,10.446511627906977,0.6749355875482075,0.8304025921938321,0.6695811147652715,0.8235460094327827,0.36530370600516093,1.8288601931092077,-0.21376266526090282,0.6,0.2139118620286559,3.9117009089867274,0.6615793126717344,0.8133064867331965,0.19192709829980137
x,weighted_net,1,90,short_only,9,2025-10-24,2026-05-26,146,146,7,2,1.0,4.315068493150685,0.062328839483265064,0.11000185463666967,0.060160978606690785,0.1060950479261884,0.3331687060388869,0.4684717537071954,-0.18548798979692283,1.0,0.1128030133822869,,0.05691608454059027,0.10025809898052329,0.1965986926600436
x,weighted_net,1,180,long_short,10,2025-08-28,2026-07-13,214,214,6,4,1.0,5.046728971962617,0.5713334370410361,0.7026278847506882,0.5678832736227015,0.6982264618321541,0.3220981199221733,1.8059838134388755,-0.2350169484870155,0.8333333333333334,0.45783317738095325,8.797685954154021,0.5627201529192176,0.6916430077231672,0.1879369703162852
x,weighted_net,1,180,long_only,10,2025-08-28,2026-07-13,214,214,6,4,1.0,5.046728971962617,0.5713334370410361,0.7026278847506882,0.5678832736227015,0.6982264618321541,0.3220981199221733,1.8059838134388755,-0.2350169484870155,0.8333333333333334,0.45783317738095325,8.797685954154021,0.5627201529192176,0.6916430077231672,0.1879369703162852
x,weighted_net,3,1,long_short,480,2025-08-27,2026-07-16,218,153,480,0,0.7018348623853211,2.1926605504587156,-0.32487785040814443,-0.3650021343989035,-0.42096884892514175,-0.4682688073001191,0.38936853018182316,-1.4237237652886925,-0.42582856779372125,0.4375,-0.0036924771605246834,0.7491827212975759,-0.5402142126861198,-0.5926885766824395,0.19270736230453456
x,weighted_net,3,1,long_only,424,2025-08-27,2026-07-16,218,145,424,0,0.6651376146788991,1.9403669724770642,-0.28116556526932956,-0.31723973430151975,-0.37848864360430146,-0.4229217539758693,0.40348546918855804,-1.1555546995430541,-0.38705488315232484,0.4481132075471698,-0.0031822028013434203,0.7789102339409524,-0.5004715509556282,-0.5517227649554028,0.19270736230453456
x,weighted_net,3,1,short_only,56,2025-09-25,2026-07-16,198,37,56,0,0.18686868686868688,0.2777777777777778,-0.2686745150297921,-0.32849385422978095,-0.2954887367423479,-0.35967149760417916,0.23767759114748951,-1.754466961838793,-0.3302889296563397,0.35714285714285715,-0.0075559830228971074,0.5609321673611422,-0.33392519748765703,-0.4037987049534393,0.1828146733475957
x,weighted_net,3,5,long_short,426,2025-08-27,2026-07-13,215,213,350,76,0.9906976744186047,8.12093023255814,-0.06257564341865696,-0.07294253591834621,-0.10179100665909702,-0.1182327291306392,0.38604404363144135,-0.1315746908357136,-0.3186619571571704,0.4828571428571429,0.001931129683229743,1.0565857892230641,-0.1575788134076359,-0.18207517559837616,0.19275085016168902
x,weighted_net,3,5,long_only,379,2025-08-27,2026-07-14,216,214,323,56,0.9907407407407407,7.449074074074074,0.023298796315138537,0.027234366595998205,-0.019489395089309913,-0.022700497326889835,0.4184100102618492,0.15609988861547067,-0.3475222983373488,0.4953560371517028,0.005855572415781017,1.17796819979428,-0.0803622758625594,-0.0931135612336097,0.1967161626806937
x,weighted_net,3,5,short_only,47,2025-09-25,2026-07-13,195,119,44,3,0.6102564102564103,1.1076923076923078,-0.5922490759194952,-0.6863029735436079,-0.6021459013919698,-0.6961074630187698,0.4034361685036451,-2.7394653198335783,-0.615495864560849,0.3409090909090909,-0.027667805936044995,0.32167278984263875,-0.6165503336663161,-0.7102502187186825,0.18271066522209978
x,weighted_net,3,20,long_short,393,2025-08-27,2026-07-16,218,218,206,187,1.0,18.89908256880734,0.1360275060025904,0.15885066500286138,0.12220039398901461,0.14256144352384514,0.2987799206646241,0.5960958494805406,-0.20702962692614402,0.48058252427184467,0.010854084081804365,1.160512777665912,0.1017710410993784,0.11855169350272265,0.19270736230453456
x,weighted_net,3,20,long_only,351,2025-08-27,2026-07-16,218,218,193,158,1.0,17.706422018348626,0.14261529123183858,0.16662240273982576,0.12871478643238965,0.15023193773853105,0.34877646400059986,0.5768539693087459,-0.21428879684780067,0.49740932642487046,0.01940395706652987,1.303542811239539,0.10817672982683546,0.12607261614243903,0.19270736230453456
x,weighted_net,3,20,short_only,42,2025-09-25,2026-06-25,188,170,32,10,0.9042553191489362,3.404255319148936,-0.35352549942548617,-0.4427395020779725,-0.35956428664502194,-0.44970587605443846,0.3734819549097237,-1.4108837099421236,-0.404286259888888,0.40625,-0.02398333897386488,0.6266026126885896,-0.3685201709201851,-0.45999627769955986,0.1585670983258678
x,weighted_net,3,60,long_short,230,2025-08-27,2026-07-13,215,215,85,145,1.0,23.72093023255814,0.30847620834708733,0.37044122737636287,0.3018884639953243,0.3623576247398146,0.28304102618108573,1.23479802885135,-0.14947658811049236,0.49411764705882355,0.1250906588721652,2.699847925346036,0.29206694981664816,0.3503190443203896,0.19275085016168902
x,weighted_net,3,60,long_only,199,2025-08-27,2026-07-13,215,215,79,120,1.0,22.046511627906977,0.2859473186740198,0.3428259458422085,0.27954841912856687,0.33499746176402745,0.31537779803518295,1.074625741927387,-0.17095886676821692,0.4936708860759494,0.13126107977899987,2.8326712963783716,0.2700076917908536,0.32333774565651985,0.19275085016168902
x,weighted_net,3,60,short_only,31,2025-09-25,2026-06-25,188,188,20,11,1.0,6.382978723404255,-0.1946318857242536,-0.2518433586516847,-0.197950771803733,-0.2559731501564496,0.3984932820224091,-0.5437243081814642,-0.37982029234765735,0.4,-0.09995401059251335,0.34712385092803866,-0.20290483678749371,-0.26212682450656277,0.1585670983258678
x,weighted_net,3,90,long_short,163,2025-08-27,2026-07-14,216,216,52,111,1.0,21.666666666666668,0.5109193657094111,0.6185079449126218,0.5047413485497603,0.6107896517291109,0.2804795076480582,1.8411487739814956,-0.14851309169749105,0.6346153846153846,0.14176235989172448,3.142462535799482,0.49551941876994854,0.5992783790879188,0.1967161626806937
x,weighted_net,3,90,long_only,141,2025-08-27,2026-07-14,216,216,48,93,1.0,20.0,0.4965256336744188,0.6005338130989455,0.49049542481567787,0.5930121510274877,0.32608624197696945,1.5917632461157483,-0.17662257246938673,0.6041666666666666,0.13540294006640566,2.842931361586831,0.4814934522208798,0.5817931570592398,0.1967161626806937
x,weighted_net,3,90,short_only,22,2025-09-25,2026-07-15,197,197,15,7,1.0,6.852791878172589,0.03721235929343081,0.04784669262565333,0.03407867604873127,0.04379873331011774,0.5150301639196954,0.3413819122762611,-0.3083724116717418,0.7333333333333333,0.05350324917747569,3.0996333571315384,0.029394390322938557,0.03775415701817453,0.1920796831174274
x,weighted_net,3,180,long_short,31,2025-08-27,2026-07-14,216,216,14,17,1.0,11.666666666666666,0.15772975406914336,0.18633787013078207,0.15437703272457104,0.18233067451721263,0.26808572517625645,0.7584953819668754,-0.21370982796705884,0.7142857142857143,0.18168862448941908,2.425566343936858,0.14936448003717095,0.176343255514545,0.1967161626806937
x,weighted_net,3,180,long_only,26,2025-08-27,2026-07-14,216,216,14,12,1.0,11.666666666666666,0.15772975406914336,0.18633787013078207,0.15437703272457104,0.18233067451721263,0.26808572517625645,0.7584953819668754,-0.21370982796705884,0.7142857142857143,0.18168862448941908,2.425566343936858,0.14936448003717095,0.176343255514545,0.1967161626806937
x,weighted_net,3,180,short_only,5,2025-09-25,2026-07-13,195,195,4,1,1.0,3.6923076923076925,-0.4163413035281396,-0.5013389739004309,-0.4175707886410155,-0.5026960427252996,0.32178182326217747,-2.0075977910361846,-0.4175707886410155,0.0,-0.5090564709630695,0.0,-0.4194109569751716,-0.5047256009229684,0.18271066522209978
x,weighted_net,7,1,long_short,580,2025-08-27,2026-07-16,218,167,580,0,0.7660550458715596,2.6559633027522938,0.04193008327285286,0.048626288136395024,-0.11840554363289013,-0.13556409016536553,0.36518009220844905,-0.22022892043478104,-0.3083439127223472,0.44655172413793104,-0.0040627182434962395,0.7272444440538535,-0.314073090668056,-0.35323994074761134,0.19270736230453456
x,weighted_net,7,1,long_only,508,2025-08-27,2026-07-16,218,156,508,0,0.7155963302752294,2.3256880733944953,-0.03175216809774961,-0.03661263398754777,-0.17175828839734897,-0.19574714870337484,0.40974549980369207,-0.327231682206665,-0.3611752788604575,0.44291338582677164,-0.0034463250282384225,0.7651971153543964,-0.3449335952485517,-0.3867570276835032,0.19270736230453456
x,weighted_net,7,1,short_only,72,2025-09-25,2026-07-16,198,53,72,0,0.2676767676767677,0.36363636363636365,-0.2925114369339208,-0.3562254381968758,-0.3292967145033904,-0.3985208849576024,0.22914833144347468,-2.099167245310659,-0.34532287979999177,0.4722222222222222,-0.008411714817815281,0.48803109125512223,-0.3809823210960155,-0.4568812525828103,0.1828146733475957
x,weighted_net,7,5,long_short,528,2025-08-27,2026-07-10,214,207,463,65,0.9672897196261683,10.813084112149532,0.028689382348605186,0.03386914413759712,-0.012955200760939256,-0.015238046793530358,0.3059390005253138,0.10316453816987281,-0.2659625387415552,0.490280777537797,0.005657222643541215,1.1650582494832102,-0.07230191608056935,-0.08458282346983903,0.20458638652354755
x,weighted_net,7,5,long_only,463,2025-08-27,2026-07-10,214,207,424,39,0.9672897196261683,9.88785046728972,0.09039207210083133,0.10727691627451708,0.046417608837592494,0.05488244472400239,0.35822790474506827,0.3289985406257904,-0.28732713034219426,0.4834905660377358,0.007352184494001705,1.2167677628099096,-0.016262408421745977,-0.019122351537234183,0.20458638652354755
x,weighted_net,7,5,short_only,65,2025-09-25,2026-07-10,194,148,63,2,0.7628865979381443,1.6185567010309279,-0.4792078298597422,-0.5714950150697418,-0.4944513127664938,-0.5877152394771307,0.412893955348426,-1.9348721952089913,-0.5176198605192193,0.4603174603174603,-0.017533875087469543,0.5048759590728359,-0.5164951189555818,-0.6109132142544427,0.19561096516034393
x,weighted_net,7,20,long_short,489,2025-08-27,2026-07-14,216,216,291,198,1.0,26.944444444444443,0.32338821264140916,0.38665516111040765,0.3077928961461185,0.3676095861878068,0.28192008705895344,1.2524533138729146,-0.18521822537951182,0.5326460481099656,0.021285128672886386,1.3543352297110611,0.284740130211665,0.3395260741042807,0.1967161626806937
x,weighted_net,7,20,long_only,431,2025-08-27,2026-07-14,216,216,272,159,1.0,25.185185185185187,0.19919058739433093,0.23605058983956528,0.18512651062076557,0.21915474142165703,0.3430848269877674,0.7498820531109223,-0.19182475888357264,0.5220588235294118,0.01761312305529633,1.2761971666988559,0.16433559339351778,0.19423887121258687,0.1967161626806937
x,weighted_net,7,20,short_only,58,2025-09-25,2026-06-25,188,188,51,7,1.0,5.425531914893617,-0.12788118886897604,-0.1675731316934881,-0.13614007654191085,-0.17812264967614222,0.3887896395313031,-0.31066050603429596,-0.3385133933371378,0.5882352941176471,0.008775750833505281,1.1721097771885687,-0.14838511581317548,-0.19370073809635036,0.1585670983258678
x,weighted_net,7,60,long_short,314,2025-08-27,2026-07-16,218,218,114,200,1.0,31.376146788990827,0.4468670056747326,0.5326732916944734,0.43860678915940077,0.5225630217332051,0.23969499735152597,1.8751289104220161,-0.14172896965755166,0.5263157894736842,0.08416423291532,2.015840458940256,0.42630225226423857,0.5075194130511742,0.19270736230453456
x,weighted_net,7,60,long_only,267,2025-08-27,2026-07-15,217,217,107,160,1.0,29.5852534562212,0.42896890833143675,0.5136534446826515,0.4208509926027768,0.5036720853973098,0.3055995973633207,1.4886319720959704,-0.16209423795780709,0.5233644859813084,0.12336164975101375,2.7486848940847786,0.40875791865475253,0.48882014455644196,0.20123185384960296
x,weighted_net,7,60,short_only,47,2025-09-25,2026-06-25,188,188,31,16,1.0,9.893617021276595,-0.44992787553309177,-0.5512010274169817,-0.4523995498632455,-0.5539020831098093,0.4726808172579517,-1.4668028722224842,-0.571329086978809,0.45161290322580644,-0.19746890947263152,0.2639727547306031,-0.4560871766077659,-0.5579242234092041,0.1585670983258678
x,weighted_net,7,90,long_short,224,2025-08-27,2026-07-16,218,218,73,151,1.0,30.137614678899084,0.3475145591984521,0.4116789323245207,0.34146827614675,0.40435940883097743,0.2513094481962503,1.4778497689882937,-0.14084553812490463,0.6027397260273972,0.07227863702238921,1.619096889558454,0.33244752042009074,0.39344860872272136,0.19270736230453456
x,weighted_net,7,90,long_only,185,2025-08-27,2026-07-16,218,218,66,119,1.0,27.24770642201835,0.19874579579791085,0.23312083325751676,0.19321594036851675,0.2265475870178253,0.3398964537799277,0.7712593547572801,-0.18041082568966071,0.5757575757575758,0.10174526936908762,2.1027824557363135,0.18496680152289158,0.21675080688575155,0.19270736230453456
x,weighted_net,7,90,short_only,39,2025-09-25,2026-07-16,198,198,24,15,1.0,10.909090909090908,-0.0020059515425626673,-0.002552330543418746,-0.00567627315204422,-0.007218748020120347,0.5086530633964913,0.23755852252633236,-0.4241379727372192,0.75,-0.050082833186604,0.6862201683265535,-0.011158005167261842,-0.014179431128930053,0.1828146733475957
x,weighted_net,7,180,long_short,41,2025-08-27,2026-07-15,217,217,21,20,1.0,17.419354838709676,0.2238314698381194,0.26435859257174643,0.21989198416708566,0.25963343687864593,0.2514276252423678,1.0439139198880651,-0.23280854133776407,0.6190476190476191,0.2374864560748186,2.95382754061978,0.2140046449831019,0.2525765464075642,0.20123185384960296
x,weighted_net,7,180,long_only,33,2025-08-27,2026-07-14,216,216,19,14,1.0,15.833333333333334,0.22915026934570992,0.27215240734400736,0.22541971059623345,0.2676489620938791,0.2915400171952631,0.959254274251625,-0.23190723580760453,0.631578947368421,0.26417037811132915,3.0416997737131335,0.21984334745754097,0.26092156520146714,0.1967161626806937
x,weighted_net,7,180,short_only,8,2025-09-25,2026-07-15,197,197,8,0,1.0,7.309644670050761,-0.3098073017331201,-0.37768130626412855,-0.31138636881797965,-0.379502007059791,0.2922267675253708,-1.4866618477909028,-0.32064768468632665,0.375,-0.24608785049066684,0.0758999613157692,-0.3137491077771013,-0.3822241228068455,0.1920796831174274
x,weighted_net,14,1,long_short,574,2025-08-27,2026-07-16,218,168,574,0,0.7706422018348624,2.628440366972477,-0.5320977250461948,-0.5843656183514461,-0.6048160404188297,-0.6580876430147118,0.3753467673949624,-2.6639215092890502,-0.6048160404188297,0.4616724738675958,-0.00457405889599553,0.7000937370746586,-0.6933613026714488,-0.7449885934909967,0.19270736230453456
x,weighted_net,14,1,long_only,494,2025-08-27,2026-07-16,218,152,494,0,0.6972477064220184,2.261467889908257,-0.5050848971566353,-0.5565050212397739,-0.5752350678392337,-0.6283334373950042,0.3941830762752934,-2.3069057149100067,-0.5752350678392337,0.4676113360323887,-0.003892316085766678,0.7405598214155722,-0.6623629227769179,-0.7149600997846457,0.19270736230453456
x,weighted_net,14,1,short_only,80,2025-09-11,2026-07-16,208,57,80,0,0.27403846153846156,0.38461538461538464,-0.3605269843532035,-0.4182369223735565,-0.39626000830212915,-0.4573856451269157,0.23804948614978577,-2.44348008270133,-0.407759399175735,0.425,-0.008783820749158693,0.4767939549861437,-0.4462111718012767,-0.5112895616875328,0.1814807388992994
x,weighted_net,14,5,long_short,523,2025-08-27,2026-07-13,215,213,480,43,0.9906976744186047,11.158139534883722,-0.17089741516806123,-0.19721117186179304,-0.20570956769421234,-0.23657483437666338,0.3289182734497979,-0.6560031546000483,-0.41563571214885564,0.48333333333333334,0.0029822833337607027,1.0817324268228516,-0.25522245084657835,-0.2920489286484017,0.19275085016168902
x,weighted_net,14,5,long_only,450,2025-08-27,2026-07-13,215,213,431,19,0.9906976744186047,10.004651162790697,-0.08190788550851058,-0.09531114324900869,-0.1204347260002474,-0.13964636253223328,0.40222931021187164,-0.1718615870403508,-0.40372974013597884,0.4872389791183295,0.006325623634440833,1.1765536789810318,-0.1752333722910837,-0.20212980410677417,0.19275085016168902
x,weighted_net,14,5,short_only,73,2025-09-11,2026-07-10,204,154,69,4,0.7549019607843137,1.6862745098039216,-0.5841087373097149,-0.6616797571019728,-0.5968742207934918,-0.6744609746953891,0.40928244855067614,-2.5285443985097595,-0.6044498321981002,0.43478260869565216,-0.015494757161935893,0.5949495504944118,-0.6153006928767641,-0.6927422040174613,0.19360641736423911
x,weighted_net,14,20,long_short,477,2025-08-27,2026-07-16,218,218,324,153,1.0,29.711009174311926,0.18777034545605042,0.22007914117511573,0.17324301050723845,0.20284579271537595,0.3000283316991821,0.7659624406685772,-0.18582109361729415,0.5185185185185185,0.00965540541754499,1.141366480079464,0.15178081254413067,0.17744676874541576,0.19270736230453456
x,weighted_net,14,20,long_only,413,2025-08-27,2026-07-16,218,218,309,104,1.0,28.334862385321102,0.09679604259858432,0.11271524629961105,0.08345991461411284,0.09709029912007172,0.36301763664618014,0.43683712341809755,-0.22240048856544892,0.49514563106796117,0.006650259296248519,1.0940954939032783,0.06375568798484355,0.07405926549009223,0.19270736230453456
x,weighted_net,14,20,short_only,64,2025-09-11,2026-07-10,204,204,50,14,1.0,4.901960784313726,-0.10053588991525853,-0.12268307638849352,-0.10992748377625416,-0.13398486305264112,0.47481451368621913,-0.07163914697265875,-0.3599355559809513,0.62,0.018643086877304472,1.3795580003600596,-0.12383458624063282,-0.1506690427319649,0.19360641736423911
x,weighted_net,14,60,long_short,296,2025-08-27,2026-07-15,217,217,137,159,1.0,37.88018433179724,0.27199282268014446,0.3223213968118259,0.26489697277152535,0.3137588716311266,0.2845511274323777,1.1014661211288317,-0.18653821335304976,0.5474452554744526,0.08276826065624143,1.9363012219171183,0.2543252518033714,0.30101640511647454,0.20123185384960296
x,weighted_net,14,60,long_only,248,2025-08-27,2026-07-15,217,217,132,116,1.0,36.49769585253456,0.30095421968215796,0.3573485121101956,0.293656658388848,0.3485105710686136,0.3283678313359229,1.0748661427560546,-0.19443126086660933,0.553030303030303,0.11192837671995054,2.4923945813911064,0.28278485833459,0.3353588539497798,0.20123185384960296
x,weighted_net,14,60,short_only,48,2025-09-11,2026-07-13,205,205,32,16,1.0,9.365853658536585,-0.5007540345714909,-0.5742568598921578,-0.5030089021246875,-0.5766193806671633,0.43869088495555314,-1.734830321484799,-0.5475642983883696,0.4375,-0.14738076354413365,0.3354091181513596,-0.506372970370215,-0.5801394898518465,0.18136240751636135
x,weighted_net,14,90,long_short,212,2025-08-27,2026-07-16,218,218,82,130,1.0,33.85321100917431,0.15306643062559666,0.17896614470599403,0.1477819321743692,0.17272248267307155,0.34014434397581367,0.638492806710284,-0.20427093492607784,0.5487804878048781,0.04695498480466797,1.351173961791111,0.139898617308728,0.16341664087666308,0.19270736230453456
x,weighted_net,14,90,long_only,171,2025-08-27,2026-07-16,218,218,78,93,1.0,32.20183486238532,0.18322893723836575,0.21468825124847934,0.17785751341441625,0.2083162544477497,0.3689235641326773,0.6972023401322553,-0.22711716409851468,0.5256410256410257,0.0684194670908783,1.58538461732488,0.16984406638658545,0.19881851254062144,0.19270736230453456
x,weighted_net,14,90,short_only,41,2025-09-11,2026-07-16,208,208,25,16,1.0,10.817307692307692,-0.03857273517899151,-0.04653972627170533,-0.04215844997771734,-0.05084625747312044,0.4839982293833675,0.13189739939298506,-0.4142100837017423,0.76,0.008088136255406088,1.0679254594036545,-0.04751345831598208,-0.057271403256331954,0.1814807388992994
x,weighted_net,14,180,long_short,36,2025-08-27,2026-07-15,217,217,25,11,1.0,20.737327188940093,0.09536427319966645,0.1115755524479074,0.09149381677521906,0.10701560846120395,0.30802384933510707,0.4837439472275173,-0.2893227129566912,0.56,0.14289794179234705,1.8551116015890916,0.08571185762911893,0.10020850355009547,0.20123185384960296
x,weighted_net,14,180,long_only,30,2025-08-27,2026-07-14,216,216,24,6,1.0,20.0,0.0963114573180337,0.11324207377448703,0.0927326952496157,0.10900352671603986,0.3253740572503932,0.4803061978136035,-0.29662264551526607,0.5416666666666666,0.14626233112490128,1.840234576268641,0.08738470408081445,0.10267388601613425,0.1967161626806937
x,weighted_net,14,180,short_only,6,2025-09-11,2026-07-15,207,207,6,0,1.0,5.207729468599034,-0.3362610130264174,-0.39284287595930534,-0.33780768541168493,-0.3945648326007185,0.3573295469242149,-1.224385520665965,-0.4043784349794384,0.3333333333333333,-0.22329597278762392,0.35472508886626636,-0.3401218968793347,-0.39713968055261173,0.19028006935275088
x,weighted_net,30,1,long_short,516,2025-08-27,2026-07-16,218,162,516,0,0.7431192660550459,2.3623853211009176,-0.19021677980252694,-0.216430244465608,-0.3115669931047155,-0.3505076245015386,0.3698007640324231,-0.9864264540779037,-0.40078771378667943,0.5058139534883721,-0.002713037933885664,0.8138066622845214,-0.4605287580619388,-0.5100348522065843,0.19270736230453456
x,weighted_net,30,1,long_only,434,2025-08-27,2026-07-16,218,147,434,0,0.6743119266055045,1.9862385321100917,-0.0403766789581359,-0.046525298425118655,-0.17171732651181815,-0.19570116952859118,0.41352847983156077,-0.3238295903888976,-0.4379405104775097,0.5207373271889401,-0.0015013770907783381,0.8910240023286893,-0.3359894668155282,-0.37706778731619905,0.19270736230453456
x,weighted_net,30,1,short_only,82,2025-10-15,2026-07-16,184,59,82,0,0.32065217391304346,0.44565217391304346,-0.40374740525269326,-0.5074649682003447,-0.43824031663261764,-0.5460655240491237,0.33294887910368187,-2.198182868636894,-0.5263665898190104,0.4268292682926829,-0.009125974591307364,0.5138821550091156,-0.48633278129089996,-0.5984312340313799,0.17622568134426886
