source_scope,indicator,window_days,outcome_horizon,direction,n_events,raw_hit_rate,excess_hit_rate,excess_hit_ci_low,excess_hit_ci_high,avg_directional_return_pct,median_directional_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,avg_directional_excess_pct,median_directional_excess_pct,excess_payoff_ratio,excess_profit_factor,avg_max_favorable_excess,avg_max_adverse_excess,updated_at
all,author_net,1,60D,bear,10,0.6,0.7,0.39677814746114537,0.8922087325936989,0.007754453170856546,0.05815400983880048,0.12890174658316592,-0.17396648694760752,0.7409573466985426,1.111436020047814,0.0310103409851194,0.06292645450989648,0.7421312647777825,1.7316396178148257,0.11545720946135511,-0.12980239447640737,2026-07-19T14:40:22+00:00
all,author_net,1,60D,bull,83,0.4939759036144578,0.42168674698795183,0.32123014901825364,0.5290717669497665,0.16104540684703786,-0.0009954651034177475,0.4512367605668191,-0.12223662892703425,3.6915020033493584,3.6036090985077074,0.12232532898673362,-0.021919497617376105,3.641785826503909,2.6554688318257664,0.29880436781024605,-0.12652161560579617,2026-07-19T14:40:22+00:00
all,author_net,1,90D,all,71,0.5633802816901409,0.5070422535211268,0.39341308325020075,0.6199484948878713,0.19722064873694192,0.035504922021900365,0.45597109243398337,-0.13665089151730514,3.336759002236296,4.30549548675651,0.15859838136481372,0.012471704364905856,3.093126155068586,3.181501188070545,0.3392347125389202,-0.13816184426831035,2026-07-19T14:40:22+00:00
all,author_net,1,90D,bear,8,1.0,1.0,0.6755924351161198,1.0,0.09826285759830211,0.07043500258519175,0.09826285759830211,,,,0.12767689849739325,0.09342940056872479,,,0.1773381150652567,-0.03755931323427826,2026-07-19T14:40:22+00:00
all,author_net,1,90D,bull,63,0.5079365079365079,0.4444444444444444,0.3284709601189181,0.5668036176131765,0.20978671745295968,0.014088910600879467,0.5453981511429037,-0.13665089151730514,3.991178872578638,4.119926578145691,0.16252491887178774,-0.020501108534518586,3.7295271889796515,2.9836217511837213,0.3597930106308139,-0.15093676884406046,2026-07-19T14:40:22+00:00
all,author_net,3,1D,all,454,0.4713656387665198,0.45253863134657835,0.40729342613456504,0.49858201671381036,-0.00161990121187772,-0.0023602722345286153,0.025774245077115943,-0.026046348319563737,0.9895531135839333,0.8823515262790071,-0.0020960576151756033,-0.001927678406716038,1.0129335358077605,0.837303930808834,-0.0021095393519607267,-0.0021095393519607267,2026-07-19T14:40:22+00:00
all,author_net,3,1D,bear,34,0.4411764705882353,0.35294117647058826,0.21487920594879492,0.5208603688021826,-0.007424267400262974,-0.009022581341509794,0.022183274747119484,-0.03079864277977544,0.720267932120911,0.568632577990193,-0.007767139169500409,-0.0060900097004849,0.9146126245917956,0.4988796134137067,-0.007767139169500409,-0.007767139169500409,2026-07-19T14:40:22+00:00
all,author_net,3,1D,bull,420,0.4738095238095238,0.4606205250596659,0.41346768689702923,0.5084888778825054,-0.0011500239490084374,-0.0019859131728111046,0.026044921232643316,-0.025637780017554585,1.0158805175334977,0.9147521402224708,-0.0016358743864237097,-0.0017270835225405845,1.0198055681319302,0.8708959055285953,-0.0016515431762551334,-0.0016515431762551334,2026-07-19T14:40:22+00:00
all,author_net,3,20D,all,375,0.488,0.46648793565683644,0.4164596539841718,0.5171994500904271,0.02572738649231519,-0.0024656828469437064,0.16194058749463425,-0.10410082071302018,1.5556129758195065,1.4826936175779672,0.014669750980560427,-0.0031494189221391578,1.4614579186336527,1.2778576775992743,0.1217249153782046,-0.09002176967956389,2026-07-19T14:40:22+00:00
all,author_net,3,20D,bear,28,0.25,0.35714285714285715,0.2070582950773768,0.5416969348557219,-0.058234982427358924,-0.03873046038651129,0.13673089741497294,-0.12322360904146953,1.1096160750246948,0.3698720250082316,-0.03600493350002411,-0.01833786129995052,0.8903458492480988,0.49463658291561047,0.0428439731715945,-0.11837689649244089,2026-07-19T14:40:22+00:00
