top_percentile,min_same_authors,min_consensus,window_days,horizon_days,split_day,split,raw_events,n_events,n_tickers,n_months,max_ticker_share,excess_hit_rate,excess_hit_ci_low,excess_hit_ci_high,avg_directional_excess_pct,median_directional_excess_pct,excess_payoff_ratio,excess_profit_factor,positive_month_rate,avg_monthly_excess_pct,monthly_lcb_score
10,4,0.55,7,20,2026-03-12,train,18,15,10,5,0.2,0.5333333333333333,0.30116980025498397,0.7519046463426261,0.014791630734426813,0.03186664211098589,1.2453335627569533,1.4232383574365182,0.8,0.02811110768707497,0.01324842173503275
10,4,0.55,7,20,2026-03-12,test,55,33,23,4,0.09090909090909091,0.48484848484848486,0.32504042108133696,0.6478162455108585,0.03780534462587244,-0.005007694483278646,1.9041924723197294,1.7921811504185687,0.75,0.06087725596731372,0.005189886667728197
10,4,0.6,7,20,2026-03-12,all,78,52,27,9,0.11538461538461539,0.5,0.36885862959780547,0.6311413704021945,0.02827999918303131,-0.002207815865241658,1.690808500561091,1.690808500561091,0.7777777777777778,0.0367057187294462,0.014775915081799144
10,4,0.6,7,20,2026-03-12,train,18,15,10,5,0.2,0.5333333333333333,0.30116980025498397,0.7519046463426261,0.014791630734426813,0.03186664211098589,1.2453335627569533,1.4232383574365182,0.8,0.02811110768707497,0.01324842173503275
10,4,0.6,7,20,2026-03-12,test,55,33,23,4,0.09090909090909091,0.48484848484848486,0.32504042108133696,0.6478162455108585,0.03780534462587244,-0.005007694483278646,1.9041924723197294,1.7921811504185687,0.75,0.06087725596731372,0.005189886667728197
10,4,0.67,7,20,2026-03-12,all,75,51,27,9,0.11764705882352941,0.5098039215686274,0.37680923894569696,0.6414251410562926,0.029400180049567327,0.0005920627527953304,1.6481129236060548,1.714037440550297,0.7777777777777778,0.0370605265123266,0.015195947435914212
10,4,0.67,7,20,2026-03-12,train,18,15,10,5,0.2,0.5333333333333333,0.30116980025498397,0.7519046463426261,0.014791630734426813,0.03186664211098589,1.2453335627569533,1.4232383574365182,0.8,0.02811110768707497,0.01324842173503275
10,4,0.67,7,20,2026-03-12,test,52,32,23,4,0.09375,0.5,0.33630882869327483,0.6636911713067252,0.039888299927003004,-0.002207815865241658,1.825623966667145,1.825623966667145,0.75,0.06167557347879461,0.006259313359019733
10,4,0.75,7,20,2026-03-12,all,73,51,27,9,0.11764705882352941,0.5098039215686274,0.37680923894569696,0.6414251410562926,0.029400180049567327,0.0005920627527953304,1.6481129236060548,1.714037440550297,0.7777777777777778,0.0370605265123266,0.015195947435914212
10,4,0.75,7,20,2026-03-12,train,18,15,10,5,0.2,0.5333333333333333,0.30116980025498397,0.7519046463426261,0.014791630734426813,0.03186664211098589,1.2453335627569533,1.4232383574365182,0.8,0.02811110768707497,0.01324842173503275
10,4,0.75,7,20,2026-03-12,test,50,32,23,4,0.09375,0.5,0.33630882869327483,0.6636911713067252,0.039888299927003004,-0.002207815865241658,1.825623966667145,1.825623966667145,0.75,0.06167557347879461,0.006259313359019733
10,4,0.8,7,20,2026-03-12,all,72,51,27,9,0.11764705882352941,0.5098039215686274,0.37680923894569696,0.6414251410562926,0.029400180049567327,0.0005920627527953304,1.6481129236060548,1.714037440550297,0.7777777777777778,0.0370605265123266,0.015195947435914212
10,4,0.8,7,20,2026-03-12,train,18,15,10,5,0.2,0.5333333333333333,0.30116980025498397,0.7519046463426261,0.014791630734426813,0.03186664211098589,1.2453335627569533,1.4232383574365182,0.8,0.02811110768707497,0.01324842173503275
10,4,0.8,7,20,2026-03-12,test,49,32,23,4,0.09375,0.5,0.33630882869327483,0.6636911713067252,0.039888299927003004,-0.002207815865241658,1.825623966667145,1.825623966667145,0.75,0.06167557347879461,0.006259313359019733
10,5,0.55,7,20,2026-03-12,all,33,23,13,8,0.17391304347826086,0.43478260869565216,0.25634635325674215,0.6318862491498354,0.009764477039771284,-0.014872436950194468,1.4589406003488177,1.1222620002683212,0.375,0.0005864556751099103,-0.043038524675863825
10,5,0.55,7,20,2026-03-12,train,5,5,4,4,0.4,0.2,0.03622410863243014,0.6244653702374747,-0.029109002005973793,-0.014872436950194468,0.5385996242354418,0.13464990605886046,0.25,-0.028194303112659913,-0.05345180343292359
10,5,0.55,7,20,2026-03-12,test,25,16,11,3,0.125,0.4375,0.23098652405492354,0.6682144360118811,0.02244588524570533,-0.07205093750753466,1.5624218691975822,1.2152170093758974,0.3333333333333333,0.037323982948285775,-0.0861899194660979
10,5,0.6,7,20,2026-03-12,all,33,23,13,8,0.17391304347826086,0.43478260869565216,0.25634635325674215,0.6318862491498354,0.009764477039771284,-0.014872436950194468,1.4589406003488177,1.1222620002683212,0.375,0.0005864556751099103,-0.043038524675863825
10,5,0.6,7,20,2026-03-12,train,5,5,4,4,0.4,0.2,0.03622410863243014,0.6244653702374747,-0.029109002005973793,-0.014872436950194468,0.5385996242354418,0.13464990605886046,0.25,-0.028194303112659913,-0.05345180343292359
10,5,0.6,7,20,2026-03-12,test,25,16,11,3,0.125,0.4375,0.23098652405492354,0.6682144360118811,0.02244588524570533,-0.07205093750753466,1.5624218691975822,1.2152170093758974,0.3333333333333333,0.037323982948285775,-0.0861899194660979
10,5,0.67,7,20,2026-03-12,all,33,23,13,8,0.17391304347826086,0.43478260869565216,0.25634635325674215,0.6318862491498354,0.009764477039771284,-0.014872436950194468,1.4589406003488177,1.1222620002683212,0.375,0.0005864556751099103,-0.043038524675863825
10,5,0.67,7,20,2026-03-12,train,5,5,4,4,0.4,0.2,0.03622410863243014,0.6244653702374747,-0.029109002005973793,-0.014872436950194468,0.5385996242354418,0.13464990605886046,0.25,-0.028194303112659913,-0.05345180343292359
10,5,0.67,7,20,2026-03-12,test,25,16,11,3,0.125,0.4375,0.23098652405492354,0.6682144360118811,0.02244588524570533,-0.07205093750753466,1.5624218691975822,1.2152170093758974,0.3333333333333333,0.037323982948285775,-0.0861899194660979
10,5,0.75,7,20,2026-03-12,all,31,22,13,8,0.18181818181818182,0.4090909090909091,0.2325581619647187,0.6126518152368488,0.0076460147989166035,-0.03276779757922932,1.5767180921312056,1.0915740637831424,0.375,0.007582418311308415,-0.042528157446149246
10,5,0.75,7,20,2026-03-12,train,5,5,4,4,0.4,0.2,0.03622410863243014,0.6244653702374747,-0.029109002005973793,-0.014872436950194468,0.5385996242354418,0.13464990605886046,0.25,-0.028194303112659913,-0.05345180343292359
10,5,0.75,7,20,2026-03-12,test,23,15,10,3,0.13333333333333333,0.4,0.1982449614134158,0.6425316987937539,0.020184234506180735,-0.09016311686951517,1.7721539692485124,1.1814359794990081,0.3333333333333333,0.05597988331148179,-0.08591997850236885
10,5,0.8,7,20,2026-03-12,all,30,22,13,8,0.18181818181818182,0.4090909090909091,0.2325581619647187,0.6126518152368488,0.0076460147989166035,-0.03276779757922932,1.5767180921312056,1.0915740637831424,0.375,0.007582418311308415,-0.042528157446149246
10,5,0.8,7,20,2026-03-12,train,5,5,4,4,0.4,0.2,0.03622410863243014,0.6244653702374747,-0.029109002005973793,-0.014872436950194468,0.5385996242354418,0.13464990605886046,0.25,-0.028194303112659913,-0.05345180343292359
10,5,0.8,7,20,2026-03-12,test,22,15,10,3,0.13333333333333333,0.4,0.1982449614134158,0.6425316987937539,0.020184234506180735,-0.09016311686951517,1.7721539692485124,1.1814359794990081,0.3333333333333333,0.05597988331148179,-0.08591997850236885
10,6,0.55,7,20,2026-03-12,all,10,6,6,3,0.16666666666666666,0.3333333333333333,0.09677141110578041,0.700006684861608,0.05130921441581856,-0.0770132142423553,3.3387685385291617,1.6693842692645808,0.3333333333333333,0.17997912557069165,-0.08511407017248987
10,6,0.55,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,6,0.55,7,20,2026-03-12,test,10,6,6,3,0.16666666666666666,0.3333333333333333,0.09677141110578041,0.700006684861608,0.05130921441581856,-0.0770132142423553,3.3387685385291617,1.6693842692645808,0.3333333333333333,0.17997912557069165,-0.08511407017248987
10,6,0.6,7,20,2026-03-12,all,10,6,6,3,0.16666666666666666,0.3333333333333333,0.09677141110578041,0.700006684861608,0.05130921441581856,-0.0770132142423553,3.3387685385291617,1.6693842692645808,0.3333333333333333,0.17997912557069165,-0.08511407017248987
10,6,0.6,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,6,0.6,7,20,2026-03-12,test,10,6,6,3,0.16666666666666666,0.3333333333333333,0.09677141110578041,0.700006684861608,0.05130921441581856,-0.0770132142423553,3.3387685385291617,1.6693842692645808,0.3333333333333333,0.17997912557069165,-0.08511407017248987
10,6,0.67,7,20,2026-03-12,all,10,6,6,3,0.16666666666666666,0.3333333333333333,0.09677141110578041,0.700006684861608,0.05130921441581856,-0.0770132142423553,3.3387685385291617,1.6693842692645808,0.3333333333333333,0.17997912557069165,-0.08511407017248987
10,6,0.67,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,6,0.67,7,20,2026-03-12,test,10,6,6,3,0.16666666666666666,0.3333333333333333,0.09677141110578041,0.700006684861608,0.05130921441581856,-0.0770132142423553,3.3387685385291617,1.6693842692645808,0.3333333333333333,0.17997912557069165,-0.08511407017248987
10,6,0.75,7,20,2026-03-12,all,10,6,6,3,0.16666666666666666,0.3333333333333333,0.09677141110578041,0.700006684861608,0.05130921441581856,-0.0770132142423553,3.3387685385291617,1.6693842692645808,0.3333333333333333,0.17997912557069165,-0.08511407017248987
10,6,0.75,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,6,0.75,7,20,2026-03-12,test,10,6,6,3,0.16666666666666666,0.3333333333333333,0.09677141110578041,0.700006684861608,0.05130921441581856,-0.0770132142423553,3.3387685385291617,1.6693842692645808,0.3333333333333333,0.17997912557069165,-0.08511407017248987
10,6,0.8,7,20,2026-03-12,all,9,6,6,3,0.16666666666666666,0.3333333333333333,0.09677141110578041,0.700006684861608,0.05130921441581856,-0.0770132142423553,3.3387685385291617,1.6693842692645808,0.3333333333333333,0.17997912557069165,-0.08511407017248987
10,6,0.8,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,6,0.8,7,20,2026-03-12,test,9,6,6,3,0.16666666666666666,0.3333333333333333,0.09677141110578041,0.700006684861608,0.05130921441581856,-0.0770132142423553,3.3387685385291617,1.6693842692645808,0.3333333333333333,0.17997912557069165,-0.08511407017248987
10,8,0.55,7,20,2026-03-12,all,3,3,3,2,0.3333333333333333,0.0,5.551115123125783e-17,0.5614970317550454,-0.16642476067822023,-0.16715742401112288,,,0.0,-0.1406061164370715,-0.21806204916051775
10,8,0.55,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,8,0.55,7,20,2026-03-12,test,3,3,3,2,0.3333333333333333,0.0,5.551115123125783e-17,0.5614970317550454,-0.16642476067822023,-0.16715742401112288,,,0.0,-0.1406061164370715,-0.21806204916051775
10,8,0.6,7,20,2026-03-12,all,3,3,3,2,0.3333333333333333,0.0,5.551115123125783e-17,0.5614970317550454,-0.16642476067822023,-0.16715742401112288,,,0.0,-0.1406061164370715,-0.21806204916051775
10,8,0.6,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,8,0.6,7,20,2026-03-12,test,3,3,3,2,0.3333333333333333,0.0,5.551115123125783e-17,0.5614970317550454,-0.16642476067822023,-0.16715742401112288,,,0.0,-0.1406061164370715,-0.21806204916051775
10,8,0.67,7,20,2026-03-12,all,3,3,3,2,0.3333333333333333,0.0,5.551115123125783e-17,0.5614970317550454,-0.16642476067822023,-0.16715742401112288,,,0.0,-0.1406061164370715,-0.21806204916051775
10,8,0.67,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,8,0.67,7,20,2026-03-12,test,3,3,3,2,0.3333333333333333,0.0,5.551115123125783e-17,0.5614970317550454,-0.16642476067822023,-0.16715742401112288,,,0.0,-0.1406061164370715,-0.21806204916051775
10,8,0.75,7,20,2026-03-12,all,3,3,3,2,0.3333333333333333,0.0,5.551115123125783e-17,0.5614970317550454,-0.16642476067822023,-0.16715742401112288,,,0.0,-0.1406061164370715,-0.21806204916051775
10,8,0.75,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,8,0.75,7,20,2026-03-12,test,3,3,3,2,0.3333333333333333,0.0,5.551115123125783e-17,0.5614970317550454,-0.16642476067822023,-0.16715742401112288,,,0.0,-0.1406061164370715,-0.21806204916051775
10,8,0.8,7,20,2026-03-12,all,3,3,3,2,0.3333333333333333,0.0,5.551115123125783e-17,0.5614970317550454,-0.16642476067822023,-0.16715742401112288,,,0.0,-0.1406061164370715,-0.21806204916051775
10,8,0.8,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,8,0.8,7,20,2026-03-12,test,3,3,3,2,0.3333333333333333,0.0,5.551115123125783e-17,0.5614970317550454,-0.16642476067822023,-0.16715742401112288,,,0.0,-0.1406061164370715,-0.21806204916051775
10,10,0.55,7,20,2026-03-12,all,0,0,0,0,,,,,,,,,,,
10,10,0.55,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,10,0.55,7,20,2026-03-12,test,0,0,0,0,,,,,,,,,,,
10,10,0.6,7,20,2026-03-12,all,0,0,0,0,,,,,,,,,,,
10,10,0.6,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,10,0.6,7,20,2026-03-12,test,0,0,0,0,,,,,,,,,,,
10,10,0.67,7,20,2026-03-12,all,0,0,0,0,,,,,,,,,,,
10,10,0.67,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,10,0.67,7,20,2026-03-12,test,0,0,0,0,,,,,,,,,,,
10,10,0.75,7,20,2026-03-12,all,0,0,0,0,,,,,,,,,,,
10,10,0.75,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,10,0.75,7,20,2026-03-12,test,0,0,0,0,,,,,,,,,,,
10,10,0.8,7,20,2026-03-12,all,0,0,0,0,,,,,,,,,,,
10,10,0.8,7,20,2026-03-12,train,0,0,0,0,,,,,,,,,,,
10,10,0.8,7,20,2026-03-12,test,0,0,0,0,,,,,,,,,,,
15,2,0.55,7,20,2026-03-12,all,658,367,166,11,0.021798365122615803,0.46321525885558584,0.41284377279346074,0.5143488337563512,-0.004499236257737907,-0.007065578107517956,1.0833939926372382,0.9349085215651294,0.45454545454545453,0.0008227743274017617,-0.01261088447717888
15,2,0.55,7,20,2026-03-12,train,273,146,73,7,0.0410958904109589,0.4794520547945205,0.39998722241497026,0.5599704552049478,-0.017175328695925873,-0.0015977566630879236,0.7910487603784361,0.7285975424538227,0.2857142857142857,0.003131266625119628,-0.014597879695211235
15,2,0.55,7,20,2026-03-12,test,329,185,138,4,0.016216216216216217,0.4540540540540541,0.38397115619218336,0.5260062390992735,0.00024331605488283193,-0.012997900382133887,1.2059732870514366,1.0029876842804029,0.75,0.0010576423906899926,-0.025475695772618337
15,2,0.6,7,20,2026-03-12,all,658,367,166,11,0.021798365122615803,0.46321525885558584,0.41284377279346074,0.5143488337563512,-0.004223554183926614,-0.007065578107517956,1.087732255582598,0.9386522002489424,0.45454545454545453,0.00117653419134842,-0.01222952824974821
15,2,0.6,7,20,2026-03-12,train,273,146,73,7,0.0410958904109589,0.4794520547945205,0.39998722241497026,0.5599704552049478,-0.016482347044633104,-0.0015977566630879236,0.7998069761828452,0.73666432016841,0.2857142857142857,0.003687174982750091,-0.01397454229105621
15,2,0.6,7,20,2026-03-12,test,329,185,138,4,0.016216216216216217,0.4540540540540541,0.38397115619218336,0.5260062390992735,0.00024331605488283193,-0.012997900382133887,1.2059732870514366,1.0029876842804029,0.75,0.0010576423906899926,-0.025475695772618337
15,2,0.67,7,20,2026-03-12,all,620,358,164,11,0.025139664804469275,0.46368715083798884,0.4126892695176532,0.5154560566571345,-0.003461303184913186,-0.007935780687036376,1.0970485693057221,0.9484899088789056,0.45454545454545453,0.003089990871910829,-0.01091846043088004
15,2,0.67,7,20,2026-03-12,train,238,138,73,7,0.043478260869565216,0.47101449275362317,0.389649920334871,0.5539490805037129,-0.013843031284440858,-0.0023514739533420093,0.8801189934911919,0.7836675969442121,0.42857142857142855,0.0077177585085853265,-0.01116725558095816
15,2,0.67,7,20,2026-03-12,test,328,184,136,4,0.016304347826086956,0.45652173913043476,0.38617350009861706,0.5286482857816078,-0.0006495046331993245,-0.012995395159946521,1.180408261099516,0.9915429393235933,0.5,-0.004221759064994262,-0.02724993811566253
15,2,0.75,7,20,2026-03-12,all,618,358,164,11,0.025139664804469275,0.46368715083798884,0.4126892695176532,0.5154560566571345,-0.00350466732321558,-0.007935780687036376,1.0963274335762998,0.947866426946176,0.45454545454545453,0.003069820410280438,-0.010937710607244085
15,2,0.75,7,20,2026-03-12,train,238,138,73,7,0.043478260869565216,0.47101449275362317,0.389649920334871,0.5539490805037129,-0.013843031284440858,-0.0023514739533420093,0.8801189934911919,0.7836675969442121,0.42857142857142855,0.0077177585085853265,-0.01116725558095816
15,2,0.75,7,20,2026-03-12,test,325,184,136,4,0.016304347826086956,0.45652173913043476,0.38617350009861706,0.5286482857816078,-0.0007338761631572442,-0.012995395159946521,1.1791085342254,0.9904511687493359,0.5,-0.004277227834477839,-0.027294387821021927
15,2,0.8,7,20,2026-03-12,all,613,358,164,11,0.0223463687150838,0.4692737430167598,0.4181782869816578,0.5210216043970086,7.201588900843118e-05,-0.007935780687036376,1.1321877210930502,1.00109230075596,0.5454545454545454,0.0052177797009626764,-0.010053860109864872
15,2,0.8,7,20,2026-03-12,train,236,139,73,7,0.04316546762589928,0.48201438848920863,0.40055403923543487,0.5644421177537177,-0.010621072881092248,-0.0012388553861852891,0.885613232283669,0.824112313375081,0.42857142857142855,0.010702145379291208,-0.00903254168705469
15,2,0.8,7,20,2026-03-12,test,322,183,136,4,0.01639344262295082,0.45901639344262296,0.3884015168252967,0.5313165152716642,0.004090478007956182,-0.011777208451576704,1.241223513550341,1.0531593448305925,0.75,-0.004372428690436976,-0.03125436364625188
15,3,0.55,7,20,2026-03-12,all,260,142,58,11,0.04929577464788732,0.49295774647887325,0.412003118411846,0.5742833599587598,0.0067993388101973504,-0.000984768313579909,1.135066521873729,1.1035368962661254,0.45454545454545453,0.009977024917074027,-0.01958235436846338
15,3,0.55,7,20,2026-03-12,train,102,56,30,7,0.08928571428571429,0.42857142857142855,0.3076896268393824,0.5586237926918696,-0.034822128921287575,-0.013632360968685031,0.7116272072780592,0.5337204054585444,0.42857142857142855,-0.0004906623076226913,-0.03688170141275278
15,3,0.55,7,20,2026-03-12,test,136,71,50,4,0.04225352112676056,0.5070422535211268,0.39341308325020075,0.6199484948878713,0.03048288257409187,0.000747793262859453,1.4055524847022498,1.445711127122314,0.5,0.036737219175610916,-0.024563457446627038
15,3,0.6,7,20,2026-03-12,all,260,142,58,11,0.04929577464788732,0.49295774647887325,0.412003118411846,0.5742833599587598,0.00690033615453723,-0.000984768313579909,1.136814870996367,1.1052366801353568,0.45454545454545453,0.01013999790453156,-0.019398123693291663
15,3,0.6,7,20,2026-03-12,train,102,56,30,7,0.08928571428571429,0.42857142857142855,0.3076896268393824,0.5586237926918696,-0.03456602851242573,-0.013632360968685031,0.7140759647728006,0.5355569735796003,0.42857142857142855,-0.0002345618987608529,-0.03659260224625265
15,3,0.6,7,20,2026-03-12,test,136,71,50,4,0.04225352112676056,0.5070422535211268,0.39341308325020075,0.6199484948878713,0.03048288257409187,0.000747793262859453,1.4055524847022498,1.445711127122314,0.5,0.036737219175610916,-0.024563457446627038
15,3,0.67,7,20,2026-03-12,all,262,143,58,11,0.055944055944055944,0.4825174825174825,0.4021518167756969,0.563797854113194,0.0066871338961710415,-0.0031494189221391578,1.1811469877051308,1.1013397588061355,0.45454545454545453,0.011849484506565013,-0.016859329722209476
15,3,0.67,7,20,2026-03-12,train,99,54,29,7,0.09259259259259259,0.4444444444444444,0.3200246417222966,0.5762435347322474,-0.03165849448143903,-0.007377351840538893,0.7255835489770149,0.5804668391816119,0.42857142857142855,0.0025672276366994823,-0.033139429405780046
15,3,0.67,7,20,2026-03-12,test,139,74,50,4,0.04054054054054054,0.47297297297297297,0.36338706920848024,0.5852264323805136,0.02587240785500759,-0.010301292100774961,1.5347392769947497,1.3773301203799035,0.5,0.040126281939142715,-0.02139646156906269
15,3,0.75,7,20,2026-03-12,all,260,143,58,11,0.055944055944055944,0.4825174825174825,0.4021518167756969,0.563797854113194,0.0065785719275538584,-0.0031494189221391578,1.1792684539662162,1.0995881530225529,0.45454545454545453,0.011798850462541642,-0.01690781242868515
15,3,0.75,7,20,2026-03-12,train,99,54,29,7,0.09259259259259259,0.4444444444444444,0.3200246417222966,0.5762435347322474,-0.03165849448143903,-0.007377351840538893,0.7255835489770149,0.5804668391816119,0.42857142857142855,0.0025672276366994823,-0.033139429405780046
15,3,0.75,7,20,2026-03-12,test,136,74,50,4,0.04054054054054054,0.47297297297297297,0.36338706920848024,0.5852264323805136,0.02566261918592303,-0.010301292100774961,1.530502918729143,1.373528260397949,0.5,0.03998703831807844,-0.021547801389118076
15,3,0.8,7,20,2026-03-12,all,247,134,58,11,0.05970149253731343,0.48507462686567165,0.4020571693250764,0.568923985153249,0.014878310782355419,-0.004401802481776351,1.3242028642814505,1.2474374808448445,0.45454545454545453,0.012898101904002547,-0.018021295918916352
15,3,0.8,7,20,2026-03-12,train,91,51,29,7,0.09803921568627451,0.43137254901960786,0.3050123610790954,0.5673469789069776,-0.027677473247637495,-0.01029434254734074,0.7574380022808382,0.5746081396613255,0.42857142857142855,0.002371489060897469,-0.03383991513497319
15,3,0.8,7,20,2026-03-12,test,131,69,49,4,0.043478260869565216,0.4927536231884058,0.3783242300928733,0.6079473243736349,0.041542904475268226,-0.008682349567770253,1.692235473448991,1.6438858884933059,0.5,0.05389776508847418,-0.024503534985956733
15,4,0.55,7,20,2026-03-12,all,118,70,33,10,0.1,0.4857142857142857,0.37245878383038566,0.6004561608099076,0.03279142873807621,-0.003097701543731013,1.7672287946789504,1.6690494171967865,0.4,0.008469601317442768,-0.018104123465686177
15,4,0.55,7,20,2026-03-12,train,41,24,16,6,0.16666666666666666,0.375,0.21159367559548778,0.5729003755732572,-0.01476143624121104,-0.013821911719305968,1.201988617354281,0.7211931704125687,0.16666666666666666,-0.013639465028510636,-0.02266000085704238
15,4,0.55,7,20,2026-03-12,test,71,43,29,4,0.06976744186046512,0.5348837209302325,0.38915640472313967,0.6748894229587816,0.06578645311183652,0.0005920627527953304,2.175933263665652,2.5023232532154998,0.75,0.05436149622146996,-0.014489294863386251
15,4,0.6,7,20,2026-03-12,all,117,70,33,10,0.1,0.5,0.3859571764530239,0.6140428235469761,0.03365968846793462,-0.0006874200185350565,1.692947931233327,1.692947931233327,0.4,0.008358736026077564,-0.018546916803580463
15,4,0.6,7,20,2026-03-12,train,41,24,16,6,0.16666666666666666,0.375,0.21159367559548778,0.5729003755732572,-0.014163868620533418,-0.013791331789689776,1.2157098071026566,0.7294258842615939,0.16666666666666666,-0.012842708200940472,-0.021513751772668538
15,4,0.6,7,20,2026-03-12,test,70,43,29,4,0.06976744186046512,0.5581395348837209,0.41107614452824104,0.6956669016082949,0.06686637306983247,0.007039850778335577,2.0110673416952474,2.5402955895097863,0.75,0.0528891977517017,-0.017471686999897054
15,4,0.67,7,20,2026-03-12,all,120,70,33,10,0.1,0.4857142857142857,0.37245878383038566,0.6004561608099076,0.032826790739878264,-0.003097701543731013,1.765144363076861,1.6670807873503688,0.3,0.007859819535112708,-0.01876343742186111
15,4,0.67,7,20,2026-03-12,train,41,23,15,6,0.17391304347826086,0.391304347826087,0.22157622792477952,0.592144776086183,-0.014018273130026604,-0.010070098677189443,1.1507025451279247,0.7397373504393802,0.16666666666666666,-0.013904291114335485,-0.023053407502888947
15,4,0.67,7,20,2026-03-12,test,72,44,29,4,0.06818181818181818,0.5227272727272727,0.3793546556062164,0.662450089677489,0.06362360536674229,0.00042950482611581187,2.238326482369671,2.4515004330715446,0.5,0.053234280894382084,-0.015923769155109062
15,4,0.75,7,20,2026-03-12,all,117,68,32,10,0.10294117647058823,0.5147058823529411,0.39834753306325144,0.6294915452743935,0.03876642391682039,0.00042950482611581187,1.7414424191848887,1.8469843839839728,0.3,0.009132747497793012,-0.016909913040413848
15,4,0.75,7,20,2026-03-12,train,41,23,15,6,0.17391304347826086,0.391304347826087,0.22157622792477952,0.592144776086183,-0.014018273130026604,-0.010070098677189443,1.1507025451279247,0.7397373504393802,0.16666666666666666,-0.013904291114335485,-0.023053407502888947
15,4,0.75,7,20,2026-03-12,test,68,42,28,4,0.07142857142857142,0.5714285714285714,0.4220623987810458,0.7088234882381393,0.0747066693021183,0.007420913960195397,2.2241650309983827,2.96555337466451,0.5,0.05641660080108284,-0.010330789388033064
15,4,0.8,7,20,2026-03-12,all,115,66,32,10,0.10606060606060606,0.48484848484848486,0.3684696267060676,0.6028940871428276,0.03931259750335507,-0.003097701543731013,1.9621783168511815,1.846756062918759,0.4,0.008545007050878257,-0.017629190168904203
15,4,0.8,7,20,2026-03-12,train,41,23,15,6,0.17391304347826086,0.391304347826087,0.22157622792477952,0.592144776086183,-0.014018273130026604,-0.010070098677189443,1.1507025451279247,0.7397373504393802,0.16666666666666666,-0.013904291114335485,-0.023053407502888947
15,4,0.8,7,20,2026-03-12,test,66,40,28,4,0.075,0.525,0.3749736210669248,0.670645298873211,0.07740486798916543,0.00042950482611581187,2.7141889831084893,2.9998930865935938,0.75,0.057838396663267594,-0.010650357568602442
15,5,0.55,7,20,2026-03-12,all,72,43,21,9,0.16279069767441862,0.4186046511627907,0.28384550927849195,0.5667142261303578,0.02822408459264494,-0.010070098677189443,2.2885758600951074,1.6477746192684775,0.6666666666666666,0.026411557572143578,0.005526235278094722
15,5,0.55,7,20,2026-03-12,train,21,15,10,5,0.26666666666666666,0.4,0.1982449614134158,0.6425316987937539,0.017446517136952687,-0.010070098677189443,2.1586020977652267,1.439068065176818,0.6,0.016026815582968056,-0.0006464087964017061
15,5,0.55,7,20,2026-03-12,test,46,26,18,4,0.11538461538461539,0.46153846153846156,0.2875585353039122,0.6454206125314121,0.03709220030791175,-0.010804123710844549,2.0560576424766555,1.7623351221228474,0.75,0.0451657574935331,-0.0007718461333800983
15,5,0.6,7,20,2026-03-12,all,72,43,21,9,0.16279069767441862,0.4186046511627907,0.28384550927849195,0.5667142261303578,0.02822408459264494,-0.010070098677189443,2.2885758600951074,1.6477746192684775,0.6666666666666666,0.026411557572143578,0.005526235278094722
15,5,0.6,7,20,2026-03-12,train,21,15,10,5,0.26666666666666666,0.4,0.1982449614134158,0.6425316987937539,0.017446517136952687,-0.010070098677189443,2.1586020977652267,1.439068065176818,0.6,0.016026815582968056,-0.0006464087964017061
15,5,0.6,7,20,2026-03-12,test,46,26,18,4,0.11538461538461539,0.46153846153846156,0.2875585353039122,0.6454206125314121,0.03709220030791175,-0.010804123710844549,2.0560576424766555,1.7623351221228474,0.75,0.0451657574935331,-0.0007718461333800983
15,5,0.67,7,20,2026-03-12,all,71,43,21,9,0.16279069767441862,0.4186046511627907,0.28384550927849195,0.5667142261303578,0.02822408459264494,-0.010070098677189443,2.2885758600951074,1.6477746192684775,0.6666666666666666,0.026411557572143578,0.005526235278094722
15,5,0.67,7,20,2026-03-12,train,21,15,10,5,0.26666666666666666,0.4,0.1982449614134158,0.6425316987937539,0.017446517136952687,-0.010070098677189443,2.1586020977652267,1.439068065176818,0.6,0.016026815582968056,-0.0006464087964017061
15,5,0.67,7,20,2026-03-12,test,45,26,18,4,0.11538461538461539,0.46153846153846156,0.2875585353039122,0.6454206125314121,0.03709220030791175,-0.010804123710844549,2.0560576424766555,1.7623351221228474,0.75,0.0451657574935331,-0.0007718461333800983
